ID	CDSs_GENEMARKS
NC_043518	3
NC_043519	2
NC_043520	109
NC_043521	3
NC_043522	2
NC_043523	8
NC_043524	3
NC_043525	7
NC_043527	2
NC_043528	3
NC_043529	105
NC_043530	139
NC_043531	5
NC_043532	2
NC_043533	4
NC_043534	4
NC_043535	4
NC_043536	2
NC_043537	2
NC_043538	7
NC_043539	7
NC_043540	8
NC_043541	3
NC_043542	3
NC_043543	3
NC_043544	2
NC_043561	2
NC_043562	2
NC_043563	2
NC_043606	2
NC_043607	2
NC_043608	2
NC_043609	2
NC_043610	3
NC_043611	2
NC_043656	2
NC_043657	2
NC_043658	2
NC_043659	2
NC_043660	2
NC_043661	2
NC_043669	2
NC_043670	2
NC_043671	2
NC_043672	2
NC_043673	2
NC_043674	2
NC_043675	2
NC_043676	2
NC_043677	2
NC_043678	2
NC_043682	3
NC_043683	2
NC_043492	2
NC_005165	1
NC_043487	8
NC_001474	3
NC_001475	2
NC_002640	2
NC_004102	2
NC_031324	4
NC_025672	2
NC_031916	2
NC_038426	2
NC_038427	2
NC_038428	3
NC_038430	2
NC_038432	2
NC_026797	2
NC_025673	2
NC_039897	4
NC_044045	4
NC_044046	4
NC_001563	2
NC_009942	2
NC_012532	2
NC_029055	2
NC_031950	2
NC_044047	4
NC_029645	4
NC_029647	4
NC_039475	4
NC_021153	3
NC_039477	4
NC_040876	4
NC_025349	7
NC_043503	2
NC_043504	2
NC_043502	2
NC_043689	2
NC_043690	2
NC_043691	2
NC_043558	2
NC_043559	2
NC_043560	2
NC_043627	2
NC_043628	2
NC_043629	2
NC_043633	2
NC_043634	2
NC_043635	2
NC_043636	2
NC_043637	2
NC_043638	2
NC_043639	2
NC_043640	2
NC_043641	2
NC_043684	2
NC_043685	2
NC_043618	2
NC_043619	2
NC_043620	2
NC_043630	2
NC_043631	2
NC_043632	2
NC_043579	2
NC_043580	2
NC_043581	2
NC_043576	2
NC_043577	2
NC_043578	2
NC_043552	2
NC_043553	2
NC_043554	2
NC_043597	2
NC_043598	2
NC_043599	2
NC_043594	2
NC_043595	2
NC_043596	2
NC_043588	2
NC_043589	2
NC_043590	2
NC_043591	2
NC_043592	2
NC_043593	2
NC_043697	2
NC_043698	2
NC_043699	2
NC_043549	2
NC_043550	2
NC_043551	2
NC_043555	2
NC_043556	2
NC_043557	2
NC_043585	2
NC_043586	2
NC_043587	2
NC_043615	2
NC_043616	2
NC_043617	2
NC_043546	2
NC_043547	2
NC_043548	2
NC_043653	2
NC_043654	2
NC_043655	2
NC_043570	2
NC_043571	2
NC_043572	2
NC_043564	2
NC_043565	2
NC_043566	2
NC_043567	2
NC_043568	2
NC_043569	2
NC_043650	2
NC_043651	2
NC_043652	2
NC_043645	2
NC_043646	2
NC_043647	2
NC_043387	2
NC_043388	2
NC_043692	2
NC_043693	2
NC_043694	2
NC_043648	6
NC_043649	2
NC_043582	2
NC_043583	2
NC_043584	2
NC_043573	2
NC_043574	2
NC_043575	2
NC_043437	2
NC_043438	1
NC_043439	2
NC_043600	2
NC_043601	2
NC_043602	2
NC_043603	2
NC_043604	2
NC_043605	2
NC_043509	2
NC_043510	2
NC_043511	3
NC_043506	2
NC_043507	2
NC_043508	2
NC_043038	4
NC_043039	2
NC_043040	2
NC_043041	1
NC_043398	3
NC_043399	5
NC_043031	2
NC_043032	2
NC_043033	2
NC_043443	2
NC_043444	3
NC_043662	2
NC_043663	2
NC_043664	2
NC_043665	2
NC_043666	2
NC_043667	2
NC_043668	2
NC_043612	2
NC_043613	2
NC_043614	2
NC_043621	2
NC_043622	2
NC_043623	2
NC_043624	2
NC_043625	2
NC_043626	3
NC_043477	2
NC_043478	3
NC_043479	2
NC_043480	2
NC_043481	2
NC_043482	2
NC_043642	2
NC_043643	2
NC_043644	3
NC_043679	2
NC_043680	2
NC_043681	2
NC_043440	2
NC_043441	2
NC_043442	2
NC_043434	2
NC_043435	1
NC_043436	3
NC_043686	2
NC_043687	2
NC_043688	2
NC_043220	3
NC_043307	6
NC_043308	10
NC_043309	7
NC_043310	4
NC_043311	1
NC_043312	3
NC_043315	4
NC_043316	5
NC_043317	8
NC_043319	3
NC_043320	6
NC_043321	6
NC_043322	7
NC_043323	8
NC_043324	5
NC_043325	12
NC_043326	15
NC_043327	7
NC_043328	2
NC_043332	6
NC_043334	2
NC_043335	4
NC_043337	7
NC_043338	4
NC_043339	7
NC_043340	10
NC_043342	5
NC_043344	7
NC_043345	11
NC_043346	5
NC_043347	5
NC_043348	4
NC_043349	8
NC_043350	6
NC_043351	7
NC_043352	14
NC_043354	6
NC_043356	7
NC_043357	6
NC_043358	2
NC_043359	11
NC_043361	10
NC_043362	4
NC_043383	3
NC_043384	3
NC_043367	2
NC_043368	2
NC_043369	2
NC_043370	2
NC_043371	2
NC_043372	2
NC_043373	2
NC_043374	2
NC_043376	2
NC_043377	2
NC_043378	1
NC_043379	2
NC_043380	2
NC_043381	2
NC_043238	3
NC_043231	2
NC_043232	2
NC_043336	6
NC_043341	11
NC_043343	6
NC_043353	2
NC_043355	2
NC_043360	2
NC_043221	2
NC_043222	2
NC_043390	2
NC_043287	2
NC_043289	2
NC_043290	2
NC_043291	2
NC_043292	2
NC_043293	2
NC_043295	2
NC_043296	2
NC_043297	2
NC_043299	2
NC_043218	2
NC_043219	2
NC_043466	2
NC_043467	3
NC_043468	2
NC_043279	2
NC_043280	2
NC_043283	2
NC_043284	2
NC_043285	2
NC_043286	2
NC_043305	2
NC_043301	2
NC_043302	2
NC_043303	1
NC_043304	2
NC_043313	29
NC_043314	25
NC_043318	8
NC_043329	4
NC_043330	4
NC_043331	4
NC_043333	2
NC_040606	105
NC_040671	3
NC_040656	2
NC_040621	113
NC_040362	3
NC_040434	3
NC_040600	3
NC_040594	4
NC_031947	2
NC_040363	3
NC_040650	2
NC_040797	4
NC_040595	3
NC_040783	2
NC_040665	3
NC_040780	3
NC_040524	2
NC_040525	3
NC_040782	3
NC_040666	3
NC_040526	3
NC_040781	3
NC_040527	3
NC_040596	3
NC_040597	3
NC_040667	4
NC_040779	4
NC_040522	4
NC_040523	2
NC_040664	6
NC_040528	3
NC_040668	2
NC_040773	3
NC_040429	3
NC_040467	3
NC_040657	3
NC_040658	3
NC_040774	3
NC_040430	3
NC_040468	3
NC_040659	3
NC_040660	3
NC_040775	3
NC_040431	3
NC_040588	2
NC_040589	2
NC_040661	6
NC_040598	6
NC_040183	3
NC_040793	3
NC_040184	3
NC_040599	6
NC_040669	6
NC_040535	8
NC_040784	4
NC_040562	4
NC_040188	3
NC_040670	3
NC_040530	3
NC_040785	5
NC_040190	3
NC_040529	3
NC_040602	6
NC_040786	7
NC_040383	2
NC_040382	4
NC_040380	2
NC_040386	3
NC_040787	6
NC_040790	2
NC_040532	6
NC_040379	3
NC_040791	3
NC_040795	3
NC_040531	4
NC_040792	3
NC_040537	5
NC_040533	4
NC_040554	4
NC_040616	5
NC_040541	4
NC_040538	5
NC_040607	5
NC_040676	6
NC_040677	5
NC_040615	88
NC_040611	3
NC_040317	5
NC_040331	3
NC_040545	6
NC_040550	6
NC_040619	6
NC_040620	5
NC_040688	6
NC_040691	6
NC_040803	5
NC_040804	6
NC_040805	6
NC_040806	5
NC_040604	7
NC_040555	3
NC_040534	6
NC_040623	4
NC_040694	4
NC_040695	4
NC_040789	86
NC_040539	84
NC_040549	5
NC_040546	3
NC_040617	2
NC_040686	2
NC_040547	3
NC_040801	3
NC_040618	2
NC_040687	2
NC_040601	2
NC_040809	4
NC_040692	4
NC_040807	4
NC_040808	4
NC_040552	4
NC_040622	4
NC_040693	4
NC_040699	89
NC_040635	3
NC_040673	2
NC_040432	3
NC_040662	3
NC_040591	3
NC_040536	87
NC_040561	3
NC_040351	3
NC_040553	4
NC_040810	2
NC_040818	6
NC_040723	5
NC_040684	2
NC_040652	3
NC_040603	5
NC_040672	4
NC_040800	4
NC_040633	3
NC_040704	4
NC_040632	3
NC_040702	2
NC_040816	3
NC_040559	3
NC_040560	2
NC_040564	6
NC_040640	5
NC_040813	3
NC_040556	3
NC_040626	3
NC_040548	6
NC_040820	3
NC_040675	3
NC_040361	2
NC_040719	3
NC_040613	3
NC_040614	4
NC_040798	2
NC_040542	5
NC_040377	3
NC_040330	4
NC_040376	3
NC_040378	4
NC_040639	3
NC_040540	3
NC_040703	5
NC_040817	4
NC_040714	5
NC_040802	3
NC_040608	3
NC_040678	3
NC_040568	2
NC_040826	3
NC_040710	4
NC_040605	2
NC_040674	3
NC_040624	2
NC_040696	1
NC_040697	2
NC_040812	2
NC_040706	6
NC_040609	3
NC_040715	7
NC_040819	2
NC_040683	2
NC_040566	5
NC_040821	6
NC_040822	5
NC_040634	6
NC_040705	5
NC_040565	2
NC_040680	5
NC_040625	9
NC_040698	10
NC_040799	2
NC_040630	6
NC_040543	2
NC_040835	4
NC_040627	4
NC_040570	9
NC_040544	2
NC_040638	4
NC_040642	2
NC_040649	3
NC_040348	3
NC_040340	4
NC_040371	4
NC_040372	5
NC_040350	6
NC_040342	6
NC_040328	5
NC_040374	5
NC_040373	5
NC_040349	6
NC_040375	7
NC_040329	6
NC_040359	3
NC_040327	3
NC_040341	5
NC_040708	4
NC_040347	4
NC_040370	4
NC_040551	3
NC_040720	4
NC_040381	3
NC_040841	2
NC_040580	6
NC_040558	2
NC_040653	3
NC_040681	96
NC_040838	3
NC_040839	3
NC_040721	4
NC_040651	3
NC_040581	3
NC_040711	4
NC_040842	3
NC_040339	4
NC_040582	10
NC_040722	10
NC_040840	10
NC_040644	4
NC_040325	3
NC_040367	3
NC_040332	2
NC_040366	3
NC_040336	4
NC_040369	3
NC_040335	3
NC_040321	3
NC_040346	3
NC_040319	3
NC_040318	3
NC_040333	3
NC_040337	3
NC_040323	3
NC_040345	3
NC_040320	3
NC_040344	3
NC_040338	3
NC_040334	3
NC_040324	3
NC_040364	3
NC_040368	3
NC_040365	3
NC_040326	4
NC_040322	3
NC_040343	4
NC_040679	4
NC_040709	7
NC_040827	7
NC_040569	6
NC_040583	5
NC_040830	2
NC_040643	4
NC_040712	4
NC_040573	5
NC_040713	2
NC_040646	2
NC_040574	2
NC_040716	2
NC_040832	3
NC_040647	2
NC_040645	2
NC_040717	2
NC_040576	4
NC_040833	3
NC_040575	3
NC_040578	6
NC_040579	6
NC_040828	3
NC_040846	3
NC_040836	2
NC_040584	6
NC_040654	2
NC_040587	2
NC_040725	4
NC_040843	5
NC_040631	3
NC_040572	9
NC_040844	2
NC_040726	2
NC_040585	3
NC_040834	9
NC_040837	3
NC_040825	2
NC_040648	2
NC_040718	2
NC_040724	2
NC_040845	2
NC_040829	2
NC_040641	2
NC_040571	2
NC_040728	6
NC_040655	6
NC_040727	6
NC_040729	2
NC_040586	2
NC_040689	5
NC_040690	3
NC_040563	2
NC_040636	4
NC_040700	3
NC_040814	4
NC_040557	5
NC_040628	3
NC_040629	2
NC_040701	3
NC_040707	2
NC_040823	2
NC_040824	4
NC_040567	3
NC_040637	2
NC_040492	3
NC_040493	2
NC_040494	2
NC_040469	2
NC_040470	3
NC_040471	2
NC_040764	2
NC_040765	2
NC_040752	3
NC_040753	2
NC_040438	3
NC_040439	2
NC_040389	2
NC_040390	2
NC_040391	3
NC_040762	3
NC_040763	2
NC_040426	3
NC_040427	2
NC_040428	2
NC_040464	2
NC_040465	2
NC_040466	3
NC_040754	2
NC_040755	3
NC_040760	2
NC_040761	5
NC_040401	2
NC_040402	3
NC_040403	5
NC_040404	2
NC_040435	2
NC_040436	2
NC_040437	3
NC_043211	2
NC_043212	1
NC_040507	2
NC_040508	2
NC_040405	2
NC_040406	2
NC_040407	2
NC_040408	2
NC_040409	2
NC_040410	2
NC_040411	2
NC_040412	2
NC_040413	2
NC_040414	2
NC_040415	2
NC_040770	2
NC_040771	2
NC_040772	2
NC_040512	2
NC_040513	2
NC_040514	2
NC_040519	2
NC_040520	2
NC_040521	2
NC_040458	2
NC_040459	2
NC_040460	2
NC_040440	2
NC_040441	2
NC_040442	2
NC_040443	2
NC_040444	2
NC_040445	2
NC_040446	3
NC_040447	2
NC_040456	2
NC_040457	2
NC_040397	2
NC_040398	2
NC_040744	1
NC_040745	2
NC_040746	2
NC_040747	2
NC_040748	2
NC_040749	2
NC_040750	2
NC_040751	2
NC_040399	2
NC_040400	2
NC_040736	2
NC_040737	2
NC_040738	2
NC_040739	2
NC_040740	2
NC_040766	2
NC_040767	2
NC_040387	2
NC_040388	2
NC_040472	2
NC_040473	2
NC_040392	2
NC_040393	2
NC_040394	3
NC_040730	2
NC_040731	2
NC_040732	2
NC_040733	2
NC_040734	2
NC_040735	2
NC_040395	2
NC_040396	2
NC_040422	2
NC_040423	2
NC_040424	2
NC_040425	2
NC_040416	2
NC_040417	2
NC_040741	3
NC_040742	2
NC_040743	3
NC_040498	2
NC_040499	2
NC_040500	2
NC_040501	2
NC_040502	2
NC_040503	2
NC_040504	2
NC_040505	2
NC_040506	2
NC_040756	2
NC_040757	2
NC_040418	2
NC_040419	2
NC_040420	3
NC_040421	2
NC_040485	2
NC_040486	2
NC_040487	2
NC_040488	2
NC_040489	3
NC_040490	1
NC_040491	2
NC_040483	2
NC_040484	2
NC_040474	2
NC_040475	2
NC_040476	2
NC_040477	2
NC_040478	2
NC_040479	2
NC_040480	2
NC_040481	2
NC_040482	2
NC_040847	2
NC_040768	2
NC_040769	3
NC_040758	2
NC_040759	2
NC_040461	2
NC_040462	2
NC_040463	2
NC_040509	2
NC_040510	2
NC_040511	2
NC_040448	3
NC_040449	3
NC_040450	2
NC_040451	3
NC_040452	2
NC_040453	3
NC_040454	2
NC_040455	3
NC_040495	2
NC_040496	2
NC_040497	2
NC_040515	2
NC_040516	2
NC_040517	2
NC_040518	2
NC_044932	4
NC_044934	33
NC_044944	141
NC_044948	137
NC_044949	136
NC_044950	137
NC_044951	135
NC_044952	137
NC_044953	134
NC_044954	136
NC_044853	4
NC_044854	4
NC_044855	4
NC_044856	4
NC_019559	135
NC_019850	5
NC_019855	5
NC_019856	5
NC_019857	4
NC_019858	5
NC_025892	5
NC_040815	2
NC_040685	5
NC_040831	3
NC_036579	102
NC_004045	3
NC_006008	2
NC_028379	115
NC_045762	4
NC_025897	5
NC_030889	2
NC_030890	2
NC_032730	10
NC_046955	8
NC_046956	8
NC_046957	5
NC_046958	6
NC_046959	6
NC_046960	4
NC_046961	6
NC_046962	6
NC_046963	8
NC_046964	8
NC_046965	7
NC_003777	1
NC_028234	6
NC_030743	4
NC_033835	2
NC_033836	2
NC_033837	3
NC_033838	2
NC_033839	3
NC_033840	2
NC_033841	2
NC_033842	2
NC_033843	3
NC_033844	2
NC_033845	3
NC_033848	2
NC_033849	2
NC_033850	3
NC_033846	2
NC_048209	9
NC_048210	8
NC_048211	7
NC_048213	6
NC_048214	6
NC_048215	5
NC_048216	7
NC_003449	2
NC_006999	2
NC_013266	2
NC_013267	2
NC_007000	2
NC_007001	3
NC_013268	3
NC_035450	6
NC_035455	6
NC_035456	6
NC_035457	6
NC_019946	3
NC_049200	3
NC_031959	3
NC_043110	2
NC_045512	8
NC_025479	2
NC_026767	5
NC_039207	8
NC_019843	7
NC_025217	8
NC_030886	10
NC_010354	2
NC_020236	4
NC_025379	4
NC_028121	5
NC_028122	5
NC_030454	2
NC_048217	10
NC_006213	9
NC_003045	9
NC_026314	2
NC_028380	2
AC_000192	10
NC_012936	9
NC_018400	2
NC_024770	2
NC_002786	3
NC_043526	3
NC_050697	3
NC_043517	4
NC_050698	3
NC_032126	2
NC_046954	8
NC_001846	10
NC_017083	8
NC_026011	9
NC_006577	7
NC_034440	7
NC_009019	7
NC_009020	9
NC_004718	7
NC_002232	6
NC_003973	6
NC_028366	2
NC_035207	24
NC_009021	9
NC_038294	7
NC_048212	9
NC_006579	10
NC_001989	9
NC_001781	10
NC_038235	10
NC_025344	10
NC_038272	9
NC_037665	1478
NC_037666	1759
NC_037667	1714
NC_003663	188
NC_001611	152
NC_027213	178
NC_005336	116
NC_002188	220
NC_024447	210
NC_004002	125
NC_001266	140
NC_001132	147
NC_003389	124
NC_001731	157
NC_021248	275
NC_038921	2
NC_038931	16
NC_005946	75
NC_001659	123
NC_044941	133
NC_044943	124
NC_044945	141
NC_044946	136
NC_044947	133
NC_044955	133
NC_044959	135
NC_000852	317
NC_001876	25
NC_001734	27
NC_004105	169
NC_002520	204
NC_043363	2
NC_043364	2
NC_043365	3
NC_043366	2
NC_008291	164
NC_003391	170
NC_031033	179
NC_038334	2
NC_001824	90
NC_002687	251
NC_028107	30
NC_006144	29
NC_028103	28
NC_005179	118
NC_011183	138
NC_043093	2
NC_001958	17
NC_044937	312
NC_005309	280
NC_002702	27
NC_043233	3
NC_043234	2
NC_009898	348
NC_030792	28
NC_044936	29
NC_043237	2
NC_043239	2
NC_043240	2
NC_023426	216
NC_032111	141
NC_027705	28
NC_015780	153
NC_024451	178
NC_035619	18
NC_001993	193
NC_043235	338
NC_043236	2
NC_017940	92
NC_038553	225
NC_028461	89
NC_038507	79
NC_011202	31
NC_011203	31
NC_043454	2
NC_043455	2
NC_043456	7
NC_043457	2
NC_043458	2
NC_043459	2
NC_043460	2
NC_043461	2
NC_043462	2
NC_043463	2
NC_043464	2
NC_043465	3
NC_020074	17
NC_008361	135
NC_002501	18
NC_002513	24
NC_004037	18
NC_013804	117
NC_005337	115
NC_001460	30
NC_000942	26
NC_003266	32
NC_001454	28
NC_010956	31
NC_001813	28
NC_002685	16
NC_002642	127
NC_043214	2
NC_043215	2
NC_011335	123
NC_043216	5
NC_043217	2
NC_003219	3
NC_003220	5
NC_031038	182
NC_021221	32
NC_038332	33
NC_003038	164
NC_003494	108
NC_007346	396
NC_035188	109
NC_009989	24
NC_001720	32
NC_015323	37
NC_000899	32
NC_014969	37
NC_038508	2
NC_014649	863
NC_043242	4
NC_043243	3
NC_043244	3
NC_043245	6
NC_043246	3
NC_043247	2
NC_043248	4
NC_043249	7
NC_043250	4
NC_043251	6
NC_043252	50
NC_043253	6
NC_043254	55
NC_043255	10
NC_043256	9
NC_043257	6
NC_005830	23
NC_022563	127
NC_021312	368
NC_005902	107
NC_009233	160
NC_006549	122
NC_005832	76
NC_006966	144
NC_006879	33
NC_008724	295
NC_044938	169
NC_008518	142
NC_028238	155
NC_023615	145
NC_008187	119
NC_023611	149
NC_043130	2
NC_043129	196
NC_003027	132
NC_004003	126
NC_043092	2
NC_009899	325
NC_043094	2
NC_008603	305
NC_043178	2
NC_028113	31
NC_044956	132
NC_044957	124
NC_028094	390
NC_011646	28
NC_034382	32
NC_039034	79
NC_011132	20
NC_033778	71
NC_012584	23
NC_020485	30
NC_003310	162
NC_030394	91
NC_013288	203
NC_024446	234
NC_012959	29
NC_043405	9
NC_044958	138
NC_043695	2
NC_043696	3
NC_014637	437
NC_013756	383
NC_015932	29
NC_014789	193
NC_015123	13
NC_016895	29
NC_020852	197
NC_023841	42
NC_020840	48
NC_020864	193
NC_020869	24
NC_024474	37
NC_024684	28
NC_014564	35
NC_014765	162
NC_014767	193
NC_014766	197
NC_022266	28
NC_016924	154
NC_014899	25
NC_024150	20
NC_020487	33
NC_015225	34
NC_015326	351
NC_040352	4
NC_015960	144
NC_016072	981
NC_027925	215
NC_017825	33
NC_040307	3
NC_017979	30
NC_044939	169
NC_020104	834
NC_008030	150
NC_021249	243
NC_021247	205
NC_021246	246
NC_040311	3
NC_021901	141
NC_023613	151
NC_035460	161
NC_021333	16
NC_021858	1630
NC_022098	2158
NC_023682	3
NC_023683	2
NC_022612	32
NC_022613	30
NC_022990	18
NC_037656	102
NC_038511	397
NC_023423	374
NC_023848	133
NC_024697	313
NC_024071	4
NC_033276	4
NC_040312	4
NC_040353	3
NC_040354	3
NC_040305	3
NC_040308	3
NC_028258	4
NC_040355	3
NC_040356	3
NC_015455	18
NC_016437	17
NC_024486	27
NC_024704	2
NC_024705	2
NC_024706	2
NC_024707	2
NC_024708	2
NC_024907	3
NC_028269	27
NC_028270	22
NC_028257	19
NC_025678	25
NC_025412	379
NC_025963	116
NC_025962	27
NC_026137	5
NC_024010	2
NC_024011	2
NC_024014	2
NC_028104	69
NC_028112	195
NC_028110	180
NC_028108	194
NC_026798	4
NC_026801	2
NC_026799	2
NC_026800	2
NC_026954	2
NC_026955	2
NC_026440	2047
NC_027196	3
NC_027197	4
NC_027708	26
NC_027127	2
NC_028091	208
NC_028093	189
NC_028092	205
NC_030461	3
NC_027867	525
NC_040310	3
NC_027529	3
NC_027707	192
NC_029601	2
NC_029634	2
NC_029640	2
NC_029603	2
NC_029602	2
NC_029606	2
NC_029608	2
NC_029615	2
NC_029618	2
NC_029621	2
NC_029632	2
NC_029607	3
NC_029589	3
NC_029612	3
NC_029590	3
NC_029592	3
NC_029594	5
NC_029595	3
NC_029596	3
NC_029599	3
NC_029604	3
NC_029609	3
NC_029610	3
NC_029622	3
NC_029628	3
NC_029636	3
NC_029637	3
NC_029639	3
NC_029613	3
NC_029614	3
NC_029630	3
NC_029619	5
NC_029611	4
NC_029577	4
NC_029579	5
NC_029581	3
NC_029586	3
NC_029588	3
NC_029605	4
NC_029591	3
NC_029593	3
NC_029597	4
NC_029598	3
NC_029580	3
NC_029600	3
NC_029616	3
NC_029623	4
NC_029624	5
NC_029631	4
NC_029633	3
NC_029635	3
NC_029638	4
NC_029625	3
NC_029626	3
NC_029582	3
NC_029627	3
NC_029629	3
NC_029583	3
NC_029584	3
NC_029585	3
NC_029587	3
NC_027778	114
NC_038333	21
NC_044960	22
NC_028105	31
NC_031465	356
NC_028095	2
NC_034257	2
NC_034258	2
NC_034259	2
NC_034260	2
NC_028468	2
NC_028493	3
NC_028498	2
NC_028469	2
NC_028484	6
NC_028487	4
NC_028489	3
NC_029056	3
NC_010191	197
NC_029899	30
NC_029902	30
NC_030860	19
NC_030874	18
NC_029898	30
NC_029308	3
NC_029310	3
NC_034209	4
NC_029620	3
NC_029692	374
NC_040306	3
NC_030230	370
NC_030149	2
NC_030130	3
NC_030137	3
NC_030136	3
NC_030132	3
NC_030131	3
NC_030133	2
NC_030134	2
NC_030135	3
NC_030150	2
NC_030204	5
NC_030880	2
NC_030881	2
NC_030883	2
NC_034249	391
NC_030453	2
NC_030656	120
NC_030842	88
NC_030841	5
NC_030846	4
NC_030845	3
NC_028381	4
NC_033423	130
NC_032108	522
NC_040309	8
NC_031503	30
NC_031748	6
NC_031689	2
NC_031686	2
NC_031693	2
NC_032001	307
NC_034241	2
NC_034244	3
NC_032105	30
NC_032475	2
NC_033272	6
NC_032458	2
NC_032479	3
NC_032412	2
NC_034383	385
NC_015230	17
NC_034156	2
NC_034152	4
NC_034153	4
NC_034157	3
NC_034154	4
NC_033775	380
NC_033825	3
NC_033826	4
NC_021168	32
NC_034441	3
NC_034626	24
NC_035072	23
NC_030116	15
NC_035130	3
NC_035131	3
NC_035128	6
NC_035216	2
NC_035217	2
NC_035222	2
NC_035223	2
NC_035133	6
NC_035124	4
NC_035123	4
NC_035129	4
NC_035132	6
NC_035125	2
NC_035121	2
NC_035126	2
NC_035120	2
NC_035122	2
NC_035119	2
NC_031948	26
NC_035475	3
NC_036594	1022
NC_035464	13
NC_035468	179
NC_035469	169
NC_040612	157
NC_040313	4
NC_036582	251
NC_036596	2
NC_036601	2
NC_037060	3
NC_037057	190
NC_043128	2
NC_040316	3
NC_040315	3
NC_040314	3
NC_039032	29
NC_034834	23
NC_040811	22
NC_040577	41
NC_034974	4
NC_031137	2
NC_031140	3
NC_031143	2
NC_031219	2
NC_031223	2
NC_031286	2
NC_031289	2
NC_031290	2
NC_031296	2
NC_031297	2
NC_030751	3
NC_031310	2
NC_031311	3
NC_031315	2
NC_031322	2
NC_028793	5
NC_031319	2
NC_002200	8
NC_052230	6
NC_052231	2
NC_052925	2
NC_052926	2
NC_052927	2
NC_052928	2
NC_052929	2
NC_052930	2
NC_052931	2
NC_052680	2
NC_052681	2
NC_052682	2
NC_052683	2
NC_052684	2
NC_052685	2
NC_052686	2
NC_044942	131
NC_003977	3
NC_038882	2
