ID	CDSs_AUGUSTUS_SAUREUS
NC_040475	1
NC_040476	1
NC_040477	1
NC_040478	1
NC_040479	1
NC_040480	1
NC_040481	1
NC_040482	1
NC_040483	1
NC_040484	1
NC_040485	1
NC_040486	1
NC_040487	1
NC_040488	1
NC_040489	1
NC_040491	1
NC_040492	2
NC_040493	1
NC_040494	1
NC_040495	1
NC_040496	1
NC_040497	1
NC_040498	1
NC_040499	1
NC_040500	1
NC_040501	1
NC_040502	1
NC_040503	1
NC_040504	1
NC_040505	1
NC_040506	1
NC_040507	1
NC_040508	1
NC_040509	1
NC_040510	1
NC_040511	1
NC_040512	1
NC_040513	1
NC_040514	1
NC_040515	1
NC_040516	1
NC_040517	1
NC_040518	1
NC_040519	1
NC_040520	1
NC_040521	1
NC_040522	3
NC_040523	3
NC_040524	2
NC_040525	2
NC_040526	2
NC_040527	2
NC_040528	2
NC_040529	3
NC_040531	2
NC_040533	2
NC_040534	4
NC_040535	3
NC_040536	100
NC_040537	2
NC_040538	4
NC_040539	38
NC_040540	1
NC_040542	4
NC_040543	1
NC_040544	1
NC_040545	3
NC_040546	2
NC_040547	1
NC_040548	3
NC_040549	3
NC_040550	5
NC_040551	2
NC_040552	3
NC_040553	2
NC_040554	2
NC_040555	3
NC_040556	4
NC_040557	5
NC_040558	1
NC_040559	2
NC_040560	1
NC_040561	2
NC_040562	5
NC_040563	1
NC_040564	1
NC_040565	5
NC_040566	3
NC_040567	2
NC_040568	2
NC_040569	4
NC_040570	6
NC_040572	8
NC_040573	3
NC_040574	1
NC_040575	2
NC_040576	1
NC_040577	44
NC_040578	4
NC_040579	3
NC_040580	5
NC_040581	2
NC_040582	9
NC_040583	4
NC_040584	5
NC_040585	1
NC_040586	1
NC_040587	1
NC_040588	1
NC_040589	1
NC_040590	2
NC_040591	2
NC_040592	2
NC_040593	2
NC_040594	5
NC_040595	2
NC_040596	2
NC_040598	4
NC_040599	1
NC_040600	1
NC_040601	1
NC_040602	5
NC_040603	3
NC_040604	4
NC_040605	1
NC_040606	104
NC_040607	3
NC_040608	2
NC_040609	2
NC_040610	1
NC_040611	3
NC_040612	172
NC_040613	2
NC_040614	4
NC_040615	81
NC_040616	2
NC_040617	2
NC_040618	2
NC_040619	4
NC_040620	4
NC_040621	103
NC_040622	3
NC_040623	3
NC_040624	1
NC_040625	8
NC_040626	2
NC_040627	4
NC_040628	2
NC_040629	4
NC_040630	2
NC_040631	2
NC_040632	2
NC_040633	1
NC_040634	1
NC_040635	3
NC_040636	5
NC_040637	1
NC_040638	3
NC_040639	2
NC_040640	4
NC_040641	1
NC_040642	1
NC_040643	4
NC_040645	1
NC_040646	1
NC_040647	4
NC_040648	1
NC_040649	2
NC_040650	1
NC_040651	2
NC_040652	2
NC_040653	1
NC_040654	1
NC_040655	4
NC_040656	1
NC_040657	2
NC_040658	2
NC_040659	2
NC_040660	2
NC_040661	7
NC_040662	2
NC_040663	2
NC_040664	5
NC_040665	1
NC_040666	2
NC_040667	2
NC_040668	1
NC_040669	5
NC_040670	2
NC_040671	2
NC_040672	4
NC_040673	1
NC_040675	2
NC_040676	3
NC_040677	3
NC_040678	1
NC_040679	2
NC_040680	3
NC_040681	89
NC_040682	1
NC_040683	1
NC_040684	1
NC_040685	5
NC_040686	2
NC_040687	3
NC_040688	6
NC_040689	4
NC_040690	1
NC_040691	5
NC_040692	3
NC_040693	3
NC_040694	2
NC_040695	3
NC_040696	1
NC_040697	1
NC_040698	10
NC_040699	108
NC_040700	2
NC_040701	2
NC_040702	1
NC_040703	3
NC_040704	3
NC_040705	3
NC_040706	3
NC_040707	1
NC_040708	3
NC_040709	1
NC_040710	5
NC_040711	3
NC_040712	4
NC_040713	1
NC_040714	2
NC_040715	5
NC_040716	1
NC_040717	1
NC_040718	1
NC_040720	1
NC_040721	2
NC_040722	7
NC_040723	2
NC_040724	1
NC_040725	2
NC_040726	1
NC_040727	1
NC_040728	5
NC_040729	1
NC_040730	1
NC_040731	1
NC_040732	1
NC_040733	1
NC_040734	1
NC_040735	1
NC_040736	1
NC_040738	1
NC_040739	1
NC_040740	1
NC_040741	2
NC_040742	1
NC_040743	2
NC_040744	1
NC_040745	1
NC_040746	1
NC_040747	1
NC_040748	1
NC_040750	1
NC_040751	1
NC_040752	3
NC_040753	1
NC_040754	1
NC_040755	2
NC_040756	1
NC_040757	1
NC_040758	2
NC_040759	1
NC_040760	1
NC_040761	5
NC_040762	2
NC_040763	1
NC_040764	1
NC_040765	1
NC_040766	1
NC_040767	1
NC_040768	1
NC_040769	1
NC_040770	2
NC_040771	1
NC_040772	2
NC_040773	2
NC_040774	2
NC_040775	2
NC_040776	1
NC_040777	1
NC_040778	1
NC_040779	3
NC_040780	2
NC_040781	2
NC_040782	2
NC_040783	1
NC_040784	5
NC_040785	4
NC_040786	6
NC_040787	5
NC_040788	1
NC_040789	91
NC_040790	1
NC_040791	2
NC_040792	1
NC_040793	3
NC_040795	1
NC_040796	6
NC_040797	2
NC_040798	1
NC_040799	1
NC_040800	4
NC_040801	2
NC_040802	1
NC_040803	4
NC_040804	5
NC_040805	5
NC_040806	5
NC_040807	3
NC_040808	3
NC_040809	3
NC_040810	2
NC_040811	14
NC_040812	1
NC_040813	3
NC_040814	2
NC_040815	1
NC_040816	1
NC_040817	5
NC_040818	4
NC_040819	2
NC_040820	2
NC_040821	4
NC_040822	4
NC_040823	2
NC_040824	2
NC_040825	1
NC_040826	2
NC_040827	3
NC_040828	2
NC_040829	1
NC_040830	1
NC_040831	2
NC_040832	2
NC_040834	8
NC_040835	4
NC_040836	1
NC_040837	2
NC_040838	1
NC_040839	2
NC_040840	9
NC_040841	1
NC_040843	3
NC_040844	1
NC_040847	1
NC_040876	3
NC_043031	1
NC_043032	2
NC_043033	1
NC_043035	1
NC_043036	1
NC_043037	1
NC_043038	3
NC_043040	1
NC_043041	2
NC_043042	42
NC_043043	2
NC_043045	1
NC_043046	1
NC_043047	1
NC_043048	4
NC_043049	1
NC_043050	1
NC_043051	1
NC_043052	1
NC_043053	1
NC_043054	43
NC_043055	3
NC_043056	1
NC_043058	3
NC_043059	1
NC_043061	1
NC_043067	6
NC_043068	1
NC_043069	1
NC_043070	1
NC_043071	3
NC_043072	1
NC_043073	1
NC_043075	1
NC_043076	1
NC_043081	4
NC_043082	2
NC_043083	2
NC_043086	4
NC_043087	4
NC_043088	3
NC_043089	1
NC_043091	2
NC_043094	2
NC_043095	2
NC_043096	2
NC_043097	2
NC_043098	2
NC_043099	2
NC_043100	2
NC_043101	2
NC_043102	3
NC_043103	2
NC_043104	1
NC_043105	8
NC_043106	8
NC_043107	9
NC_043108	8
NC_043109	1
NC_043110	1
NC_043116	1
NC_043119	2
NC_043120	2
NC_043121	2
NC_043122	1
NC_043123	2
NC_043124	1
NC_043126	1
NC_043127	1
NC_043129	208
NC_043132	1
NC_043133	1
NC_043134	1
NC_043135	1
NC_043136	1
NC_043137	1
NC_043138	1
NC_043139	1
NC_043140	1
NC_043141	1
NC_043142	1
NC_043143	1
NC_043144	1
NC_043145	1
NC_043146	1
NC_043147	1
NC_043148	1
NC_043149	1
NC_043150	1
NC_043151	1
NC_043152	1
NC_043153	1
NC_043154	1
NC_043155	1
NC_043156	1
NC_043157	1
NC_043158	1
NC_043159	1
NC_043160	1
NC_043161	1
NC_043162	1
NC_043163	1
NC_043164	1
NC_043165	1
NC_043166	1
NC_043167	1
NC_043169	1
NC_043170	1
NC_043171	1
NC_043172	1
NC_043173	1
NC_043174	1
NC_043175	1
NC_043176	1
NC_043177	1
NC_043180	1
NC_043181	1
NC_043182	1
NC_043183	1
NC_043184	2
NC_043185	1
NC_043186	1
NC_043187	1
NC_043188	1
NC_043189	1
NC_043190	1
NC_043191	1
NC_043194	1
NC_043195	1
NC_043197	1
NC_043206	1
NC_043207	1
NC_043210	2
NC_043211	1
NC_043212	1
NC_043213	2
NC_043214	1
NC_043215	1
NC_043216	4
NC_043217	1
NC_043220	2
NC_043222	1
NC_043223	81
NC_043224	2
NC_043225	7
NC_043226	7
NC_043227	6
NC_043228	10
NC_043231	2
NC_043232	1
NC_043233	2
NC_043234	1
NC_043235	374
NC_043236	1
NC_043237	1
NC_043238	2
NC_043239	1
NC_043240	1
NC_043241	1
NC_043242	5
NC_043243	2
NC_043245	6
NC_043246	1
NC_043247	1
NC_043248	3
NC_043249	5
NC_043250	2
NC_043251	3
NC_043252	37
NC_043253	5
NC_043254	32
NC_043255	8
NC_043256	11
NC_043257	5
NC_043261	4
NC_043262	1
NC_043263	4
NC_043266	3
NC_043267	2
NC_043271	3
NC_043273	2
NC_043287	1
NC_043290	1
NC_043292	1
NC_043295	1
NC_043297	1
NC_043307	6
NC_043308	21
NC_043309	5
NC_043310	2
NC_043311	2
NC_043312	9
NC_043313	45
NC_043314	38
NC_043315	6
NC_043316	10
NC_043317	10
NC_043318	8
NC_043319	3
NC_043320	17
NC_043321	5
NC_043322	7
NC_043323	7
NC_043324	8
NC_043325	13
NC_043326	18
NC_043327	6
NC_043328	5
NC_043329	7
NC_043330	8
NC_043331	5
NC_043332	5
NC_043333	2
NC_043334	3
NC_043335	5
NC_043336	4
NC_043337	14
NC_043338	6
NC_043339	7
NC_043340	12
NC_043341	9
NC_043342	6
NC_043343	4
NC_043344	10
NC_043345	11
NC_043346	8
NC_043347	9
NC_043348	8
NC_043349	8
NC_043350	7
NC_043351	8
NC_043352	12
NC_043353	1
NC_043354	6
NC_043355	1
NC_043356	8
NC_043357	5
NC_043358	3
NC_043359	9
NC_043360	4
NC_043361	12
NC_043362	4
NC_043363	1
NC_043364	1
NC_043365	4
NC_043366	1
NC_043367	1
NC_043368	1
NC_043369	1
NC_043370	1
NC_043371	1
NC_043372	1
NC_043373	2
NC_043377	1
NC_043382	2
NC_043383	1
NC_043384	1
NC_043385	1
NC_043387	1
NC_043388	1
NC_043389	3
NC_043392	1
NC_043393	3
NC_043394	1
NC_043395	1
NC_043396	1
NC_043397	1
NC_043398	1
NC_043399	2
NC_043400	4
NC_043401	2
NC_043402	3
NC_043403	3
NC_043404	1
NC_043405	8
NC_043406	6
NC_043408	1
NC_043409	1
NC_043410	9
NC_043411	2
NC_043412	4
NC_043413	2
NC_043414	2
NC_043415	1
NC_043416	1
NC_043417	2
NC_043418	3
NC_043419	1
NC_043420	1
NC_043421	1
NC_043422	1
NC_043423	1
NC_043424	1
NC_043425	1
NC_043428	1
NC_043429	1
NC_043430	1
NC_043431	1
NC_043432	5
NC_043433	3
NC_043434	2
NC_043435	1
NC_043438	2
NC_043439	1
NC_043440	1
NC_043443	1
NC_043444	2
NC_043445	5
NC_043446	1
NC_043447	1
NC_043448	1
NC_043449	1
NC_043450	3
NC_043451	1
NC_043452	2
NC_043453	10
NC_043454	1
NC_043455	1
NC_043456	7
NC_043457	1
NC_043458	1
NC_043459	1
NC_043460	1
NC_043461	1
NC_043462	1
NC_043464	1
NC_043465	2
NC_043467	2
NC_043470	2
NC_043471	1
NC_043472	1
NC_043473	3
NC_043474	8
NC_043475	1
NC_043476	1
NC_043477	1
NC_043478	2
NC_043479	1
NC_043480	1
NC_043481	1
NC_043482	1
NC_043483	5
NC_043484	5
NC_043485	1
NC_043486	3
NC_043487	3
NC_043488	4
NC_043489	4
NC_043490	10
NC_043491	3
NC_043492	1
NC_043493	1
NC_043495	1
NC_043496	1
NC_043497	1
NC_043498	1
NC_043499	1
NC_043500	1
NC_043501	1
NC_043502	1
NC_043503	1
NC_043504	1
NC_043505	18
NC_043506	1
NC_043507	1
NC_043508	1
NC_043509	2
NC_043511	1
NC_043512	3
NC_043513	3
NC_043514	3
NC_043515	2
NC_043516	2
NC_043517	3
NC_043518	2
NC_043519	9
NC_043520	105
NC_043523	7
NC_043524	2
NC_043525	3
NC_043526	2
NC_043527	1
NC_043528	2
NC_043529	109
NC_043530	171
NC_043531	3
NC_043532	1
NC_043533	4
NC_043534	4
NC_043535	3
NC_043536	1
NC_043537	1
NC_043538	6
NC_043539	7
NC_043540	7
NC_043541	3
NC_043542	2
NC_043543	2
NC_043544	1
NC_043546	1
NC_043547	1
NC_043548	1
NC_043549	1
NC_043550	1
NC_043551	1
NC_043552	1
NC_043553	1
NC_043554	1
NC_043555	1
NC_043556	1
NC_043557	1
NC_043558	1
NC_043559	1
NC_043560	1
NC_043561	1
NC_043562	1
NC_043563	1
NC_043564	1
NC_043565	1
NC_043566	1
NC_043567	1
NC_043568	1
NC_043569	1
NC_043570	1
NC_043571	1
NC_043572	1
NC_043573	1
NC_043574	1
NC_043575	1
NC_043576	1
NC_043577	1
NC_043578	1
NC_043579	1
NC_043580	1
NC_043581	1
NC_043582	1
NC_043583	1
NC_043584	1
NC_043585	1
NC_043586	1
NC_043587	1
NC_043588	1
NC_043589	1
NC_043590	1
NC_043591	1
NC_043592	1
NC_043593	1
NC_043594	1
NC_043595	1
NC_043596	1
NC_043597	1
NC_043598	1
NC_043599	1
NC_043600	1
NC_043601	1
NC_043602	1
NC_043603	1
NC_043604	1
NC_043605	1
NC_043606	1
NC_043607	1
NC_043608	1
NC_043609	1
NC_043610	1
NC_043611	1
NC_043612	1
NC_043613	1
NC_043614	1
NC_043615	1
NC_043616	1
NC_043617	1
NC_043618	1
NC_043619	1
NC_043620	1
NC_043621	1
NC_043622	1
NC_043623	1
NC_043626	1
NC_043627	1
NC_043628	1
NC_043629	1
NC_043630	1
NC_043631	1
NC_043632	1
NC_043633	1
NC_043634	1
NC_043635	1
NC_043636	1
NC_043637	1
NC_043638	1
NC_043639	1
NC_043640	1
NC_043641	1
NC_043642	1
NC_043643	1
NC_043644	3
NC_043645	1
NC_043646	1
NC_043647	1
NC_043648	3
NC_043649	1
NC_043650	1
NC_043651	1
NC_043652	1
NC_043653	1
NC_043654	1
NC_043655	1
NC_043656	1
NC_043657	1
NC_043658	1
NC_043659	1
NC_043660	1
NC_043661	1
NC_043662	1
NC_043663	2
NC_043664	1
NC_043665	1
NC_043666	1
NC_043667	1
NC_043668	1
NC_043669	1
NC_043670	1
NC_043671	1
NC_043672	1
NC_043673	1
NC_043674	1
NC_043675	1
NC_043676	1
NC_043677	1
NC_043678	1
NC_043679	1
NC_043680	1
NC_043681	1
NC_043682	2
NC_043683	1
NC_043684	1
NC_043685	1
NC_043686	1
NC_043687	1
NC_043688	1
NC_043689	1
NC_043690	1
NC_043691	1
NC_043692	1
NC_043693	1
NC_043694	1
NC_043696	1
NC_043697	1
NC_043698	1
NC_043699	1
NC_044045	3
NC_044046	2
NC_044047	1
NC_044853	2
NC_044854	3
NC_044855	2
NC_044856	3
NC_044932	3
NC_044934	19
NC_044936	21
NC_044937	273
NC_044938	168
NC_044939	151
NC_044941	112
NC_044942	110
NC_044943	106
NC_044944	121
NC_044945	120
NC_044946	111
NC_044947	115
NC_044948	118
NC_044949	122
NC_044950	122
NC_044951	122
NC_044952	123
NC_044953	118
NC_044954	121
NC_044955	117
NC_044956	115
NC_044957	106
NC_044958	114
NC_044959	120
NC_044960	24
NC_045512	9
NC_045762	1
NC_046954	9
NC_046955	7
NC_046956	9
NC_046957	3
NC_046958	5
NC_046959	5
NC_046960	7
NC_046961	2
NC_046962	8
NC_046963	4
NC_046964	7
NC_046965	8
NC_048209	2
NC_048210	2
NC_048211	8
NC_048212	7
NC_048213	7
NC_048214	7
NC_048215	11
NC_048216	7
NC_048217	8
NC_050697	2
NC_050698	2
NC_052230	4
NC_052681	1
NC_052683	1
NC_052684	1
NC_052686	1
NC_052931	1
