ID	CDSs_GLIMMER
NC_040502	1
NC_040503	1
NC_040504	1
NC_040505	1
NC_040506	1
NC_040507	1
NC_040508	1
NC_040509	1
NC_040510	1
NC_040511	1
NC_040512	1
NC_040513	1
NC_040514	1
NC_040515	1
NC_040516	1
NC_040517	1
NC_040518	1
NC_040519	1
NC_040520	1
NC_040521	1
NC_040522	2
NC_040523	2
NC_040524	1
NC_040525	3
NC_040526	2
NC_040527	2
NC_040528	2
NC_040529	2
NC_040530	3
NC_040531	2
NC_040532	4
NC_040533	3
NC_040534	4
NC_040535	6
NC_040536	78
NC_040537	2
NC_040538	3
NC_040539	79
NC_040540	2
NC_040541	2
NC_040542	4
NC_040543	1
NC_040545	2
NC_040546	1
NC_040547	3
NC_040548	6
NC_040549	3
NC_040550	5
NC_040551	2
NC_040552	1
NC_040553	3
NC_040554	3
NC_040555	2
NC_040556	2
NC_040557	4
NC_040558	1
NC_040559	1
NC_040560	1
NC_040561	2
NC_040562	2
NC_040563	1
NC_040564	2
NC_040565	1
NC_040566	3
NC_040567	2
NC_040568	1
NC_040569	4
NC_040570	6
NC_040571	1
NC_040572	6
NC_040573	4
NC_040574	1
NC_040575	2
NC_040576	1
NC_040577	26
NC_040578	5
NC_040579	4
NC_040580	4
NC_040581	2
NC_040582	6
NC_040583	5
NC_040584	5
NC_040585	1
NC_040586	1
NC_040587	1
NC_040588	1
NC_040589	1
NC_040590	2
NC_040591	2
NC_040592	2
NC_040593	2
NC_040594	3
NC_040595	2
NC_040596	2
NC_040597	2
NC_040598	3
NC_040599	4
NC_040600	3
NC_040601	1
NC_040602	4
NC_040603	4
NC_040604	4
NC_040605	1
NC_040606	83
NC_040607	4
NC_040608	2
NC_040609	2
NC_040610	1
NC_040611	2
NC_040612	97
NC_040613	2
NC_040614	3
NC_040615	113
NC_040616	3
NC_040617	3
NC_040618	1
NC_040619	4
NC_040620	4
NC_040621	78
NC_040622	1
NC_040623	5
NC_040624	1
NC_040625	7
NC_040626	2
NC_040627	3
NC_040628	2
NC_040629	1
NC_040630	2
NC_040631	1
NC_040632	2
NC_040633	2
NC_040634	3
NC_040635	1
NC_040636	3
NC_040637	1
NC_040638	3
NC_040639	2
NC_040640	4
NC_040641	1
NC_040642	1
NC_040643	3
NC_040644	4
NC_040645	1
NC_040646	1
NC_040647	1
NC_040649	2
NC_040650	1
NC_040651	3
NC_040652	2
NC_040653	3
NC_040654	2
NC_040655	4
NC_040656	1
NC_040657	2
NC_040658	2
NC_040659	2
NC_040660	2
NC_040661	1
NC_040662	2
NC_040663	2
NC_040664	5
NC_040665	2
NC_040666	2
NC_040667	3
NC_040668	1
NC_040669	4
NC_040670	2
NC_040671	3
NC_040672	5
NC_040673	1
NC_040674	2
NC_040675	2
NC_040676	3
NC_040677	4
NC_040678	2
NC_040679	2
NC_040680	3
NC_040681	86
NC_040682	1
NC_040683	1
NC_040684	1
NC_040685	4
NC_040686	3
NC_040687	1
NC_040688	4
NC_040689	3
NC_040690	3
NC_040691	4
NC_040692	1
NC_040693	1
NC_040694	3
NC_040695	3
NC_040697	1
NC_040698	10
NC_040699	75
NC_040700	2
NC_040701	2
NC_040702	2
NC_040703	3
NC_040704	2
NC_040705	4
NC_040706	3
NC_040707	1
NC_040708	3
NC_040709	7
NC_040710	3
NC_040711	4
NC_040712	3
NC_040713	1
NC_040714	4
NC_040715	4
NC_040716	1
NC_040717	1
NC_040719	2
NC_040720	4
NC_040721	2
NC_040722	7
NC_040723	2
NC_040724	2
NC_040725	4
NC_040726	1
NC_040727	4
NC_040728	4
NC_040729	2
NC_040730	1
NC_040731	1
NC_040732	1
NC_040733	1
NC_040734	1
NC_040735	1
NC_040736	1
NC_040738	1
NC_040739	1
NC_040740	1
NC_040741	2
NC_040742	1
NC_040743	2
NC_040747	1
NC_040752	1
NC_040753	1
NC_040754	1
NC_040755	2
NC_040756	1
NC_040757	1
NC_040758	1
NC_040759	1
NC_040760	1
NC_040761	4
NC_040762	2
NC_040763	1
NC_040764	1
NC_040765	1
NC_040766	1
NC_040767	1
NC_040768	1
NC_040769	1
NC_040770	1
NC_040771	1
NC_040772	1
NC_040773	2
NC_040774	2
NC_040775	2
NC_040776	1
NC_040777	2
NC_040778	2
NC_040779	2
NC_040780	2
NC_040781	2
NC_040782	2
NC_040783	1
NC_040784	2
NC_040785	5
NC_040786	5
NC_040787	4
NC_040788	1
NC_040789	68
NC_040790	1
NC_040791	2
NC_040792	3
NC_040793	3
NC_040795	2
NC_040796	6
NC_040797	2
NC_040798	1
NC_040799	1
NC_040800	3
NC_040801	1
NC_040802	1
NC_040803	4
NC_040804	4
NC_040805	4
NC_040806	4
NC_040807	1
NC_040808	1
NC_040809	1
NC_040810	2
NC_040811	19
NC_040812	1
NC_040813	3
NC_040814	2
NC_040815	1
NC_040816	1
NC_040817	3
NC_040818	5
NC_040820	2
NC_040821	3
NC_040822	4
NC_040823	2
NC_040824	2
NC_040825	1
NC_040826	3
NC_040827	7
NC_040828	2
NC_040829	1
NC_040830	1
NC_040831	2
NC_040832	1
NC_040833	3
NC_040834	7
NC_040835	2
NC_040836	1
NC_040837	1
NC_040838	2
NC_040839	3
NC_040840	7
NC_040841	1
NC_040842	2
NC_040843	3
NC_040844	1
NC_040845	1
NC_040846	2
NC_040847	1
NC_040876	3
NC_043031	1
NC_043032	1
NC_043033	1
NC_043034	1
NC_043035	1
NC_043036	1
NC_043038	1
NC_043039	1
NC_043040	1
NC_043041	1
NC_043042	37
NC_043043	2
NC_043044	1
NC_043045	1
NC_043046	1
NC_043047	1
NC_043048	5
NC_043049	1
NC_043050	1
NC_043051	1
NC_043052	1
NC_043053	1
NC_043054	111
NC_043055	3
NC_043056	2
NC_043058	28
NC_043059	3
NC_043061	2
NC_043065	1
NC_043067	5
NC_043069	1
NC_043070	1
NC_043071	1
NC_043072	1
NC_043073	1
NC_043075	1
NC_043076	1
NC_043078	1
NC_043079	3
NC_043080	1
NC_043081	3
NC_043082	2
NC_043083	1
NC_043086	3
NC_043087	3
NC_043088	4
NC_043091	2
NC_043092	1
NC_043094	1
NC_043095	2
NC_043096	2
NC_043097	2
NC_043098	2
NC_043099	2
NC_043100	2
NC_043101	2
NC_043102	3
NC_043103	2
NC_043104	1
NC_043105	7
NC_043106	7
NC_043107	8
NC_043108	8
NC_043109	1
NC_043110	1
NC_043119	2
NC_043120	2
NC_043121	2
NC_043122	2
NC_043123	4
NC_043124	1
NC_043126	1
NC_043127	1
NC_043128	1
NC_043129	115
NC_043130	1
NC_043132	1
NC_043133	1
NC_043134	1
NC_043135	1
NC_043136	1
NC_043137	1
NC_043138	1
NC_043139	1
NC_043140	1
NC_043141	1
NC_043142	1
NC_043143	1
NC_043144	1
NC_043145	1
NC_043146	1
NC_043147	1
NC_043148	1
NC_043149	1
NC_043150	1
NC_043151	1
NC_043152	1
NC_043153	1
NC_043154	1
NC_043155	1
NC_043156	1
NC_043157	1
NC_043158	1
NC_043159	1
NC_043160	1
NC_043161	1
NC_043162	1
NC_043163	1
NC_043164	1
NC_043165	1
NC_043166	1
NC_043167	1
NC_043169	1
NC_043170	1
NC_043171	1
NC_043172	1
NC_043173	1
NC_043174	1
NC_043175	1
NC_043176	1
NC_043177	1
NC_043180	1
NC_043181	1
NC_043182	1
NC_043183	1
NC_043184	2
NC_043185	1
NC_043186	1
NC_043187	1
NC_043188	1
NC_043189	1
NC_043190	1
NC_043191	1
NC_043194	1
NC_043195	1
NC_043206	3
NC_043210	2
NC_043211	1
NC_043212	1
NC_043213	1
NC_043215	1
NC_043216	4
NC_043220	1
NC_043222	1
NC_043223	104
NC_043224	4
NC_043225	10
NC_043226	11
NC_043227	17
NC_043228	22
NC_043231	1
NC_043232	1
NC_043233	1
NC_043234	1
NC_043235	231
NC_043236	1
NC_043237	1
NC_043239	1
NC_043240	1
NC_043242	3
NC_043243	1
NC_043244	2
NC_043245	1
NC_043246	2
NC_043247	1
NC_043248	1
NC_043249	3
NC_043250	4
NC_043251	3
NC_043252	42
NC_043253	4
NC_043254	46
NC_043255	10
NC_043256	6
NC_043257	4
NC_043263	1
NC_043266	1
NC_043267	1
NC_043271	1
NC_043273	1
NC_043280	1
NC_043286	1
NC_043287	1
NC_043290	1
NC_043293	1
NC_043302	1
NC_043307	2
NC_043308	5
NC_043309	6
NC_043310	3
NC_043312	2
NC_043313	18
NC_043314	11
NC_043315	3
NC_043316	3
NC_043321	5
NC_043322	4
NC_043323	4
NC_043324	3
NC_043325	5
NC_043326	9
NC_043327	7
NC_043328	1
NC_043329	1
NC_043330	2
NC_043331	2
NC_043332	4
NC_043334	1
NC_043335	1
NC_043336	5
NC_043337	3
NC_043338	3
NC_043339	6
NC_043340	7
NC_043341	9
NC_043342	3
NC_043343	4
NC_043344	3
NC_043345	9
NC_043346	3
NC_043347	2
NC_043349	6
NC_043350	2
NC_043351	4
NC_043352	11
NC_043353	1
NC_043354	2
NC_043355	1
NC_043356	6
NC_043357	5
NC_043359	9
NC_043360	1
NC_043361	1
NC_043362	2
NC_043363	1
NC_043365	2
NC_043366	1
NC_043367	1
NC_043368	1
NC_043369	1
NC_043370	1
NC_043371	1
NC_043372	1
NC_043373	1
NC_043376	1
NC_043382	4
NC_043383	2
NC_043384	1
NC_043385	1
NC_043387	1
NC_043388	1
NC_043389	1
NC_043390	1
NC_043392	1
NC_043393	1
NC_043394	1
NC_043395	1
NC_043396	1
NC_043397	2
NC_043398	2
NC_043399	1
NC_043400	2
NC_043401	1
NC_043402	3
NC_043403	3
NC_043404	2
NC_043405	7
NC_043406	6
NC_043408	1
NC_043409	1
NC_043410	7
NC_043411	1
NC_043412	3
NC_043413	3
NC_043414	2
NC_043415	2
NC_043416	1
NC_043417	3
NC_043418	2
NC_043420	1
NC_043421	2
NC_043422	1
NC_043423	1
NC_043424	1
NC_043425	1
NC_043430	1
NC_043431	1
NC_043432	4
NC_043433	3
NC_043434	1
NC_043436	1
NC_043438	1
NC_043441	1
NC_043443	1
NC_043444	2
NC_043445	5
NC_043446	1
NC_043447	1
NC_043448	1
NC_043449	1
NC_043450	1
NC_043451	1
NC_043452	2
NC_043453	8
NC_043454	1
NC_043455	1
NC_043456	4
NC_043457	1
NC_043458	1
NC_043459	1
NC_043460	1
NC_043461	1
NC_043464	1
NC_043465	1
NC_043470	2
NC_043471	1
NC_043472	1
NC_043473	2
NC_043474	5
NC_043475	2
NC_043476	1
NC_043477	1
NC_043478	1
NC_043479	1
NC_043480	1
NC_043481	1
NC_043482	1
NC_043483	3
NC_043484	5
NC_043485	4
NC_043486	4
NC_043487	6
NC_043488	4
NC_043489	4
NC_043490	9
NC_043491	3
NC_043499	1
NC_043500	1
NC_043501	1
NC_043502	1
NC_043503	1
NC_043504	1
NC_043505	3
NC_043506	1
NC_043507	1
NC_043508	1
NC_043509	1
NC_043510	1
NC_043511	3
NC_043512	3
NC_043513	2
NC_043514	2
NC_043515	2
NC_043516	2
NC_043517	2
NC_043518	2
NC_043519	1
NC_043520	82
NC_043521	1
NC_043522	1
NC_043523	4
NC_043524	2
NC_043525	5
NC_043526	3
NC_043527	1
NC_043528	3
NC_043529	75
NC_043530	117
NC_043531	2
NC_043532	1
NC_043533	2
NC_043534	1
NC_043535	1
NC_043536	1
NC_043537	1
NC_043538	5
NC_043539	7
NC_043540	7
NC_043541	2
NC_043542	2
NC_043543	2
NC_043544	1
NC_043546	1
NC_043547	1
NC_043548	1
NC_043549	1
NC_043550	1
NC_043551	1
NC_043552	1
NC_043553	1
NC_043554	1
NC_043555	1
NC_043556	1
NC_043557	1
NC_043558	1
NC_043559	1
NC_043560	1
NC_043561	1
NC_043562	1
NC_043563	1
NC_043564	1
NC_043565	1
NC_043566	1
NC_043567	1
NC_043568	1
NC_043569	1
NC_043570	1
NC_043571	1
NC_043572	1
NC_043573	1
NC_043574	1
NC_043575	1
NC_043576	1
NC_043577	1
NC_043578	1
NC_043579	1
NC_043580	1
NC_043581	1
NC_043582	1
NC_043583	1
NC_043584	1
NC_043585	1
NC_043586	1
NC_043587	1
NC_043588	1
NC_043589	1
NC_043590	1
NC_043591	1
NC_043592	1
NC_043593	1
NC_043594	1
NC_043595	1
NC_043596	1
NC_043597	1
NC_043598	1
NC_043599	1
NC_043600	1
NC_043601	1
NC_043602	1
NC_043603	1
NC_043604	1
NC_043605	1
NC_043606	1
NC_043607	1
NC_043608	1
NC_043609	1
NC_043610	2
NC_043611	1
NC_043612	1
NC_043613	1
NC_043614	1
NC_043615	1
NC_043616	1
NC_043617	1
NC_043618	1
NC_043619	1
NC_043620	1
NC_043621	1
NC_043622	1
NC_043623	1
NC_043626	1
NC_043627	1
NC_043628	1
NC_043629	1
NC_043630	1
NC_043631	1
NC_043632	1
NC_043633	1
NC_043634	1
NC_043635	1
NC_043636	1
NC_043637	1
NC_043638	1
NC_043639	1
NC_043640	1
NC_043641	1
NC_043642	1
NC_043643	1
NC_043644	1
NC_043645	1
NC_043646	2
NC_043647	1
NC_043648	4
NC_043649	1
NC_043650	1
NC_043651	2
NC_043652	1
NC_043653	1
NC_043654	1
NC_043655	1
NC_043656	1
NC_043657	1
NC_043658	1
NC_043659	1
NC_043660	1
NC_043661	1
NC_043662	1
NC_043663	1
NC_043664	1
NC_043665	1
NC_043666	1
NC_043667	2
NC_043668	1
NC_043669	1
NC_043670	1
NC_043671	1
NC_043672	1
NC_043673	1
NC_043674	1
NC_043675	1
NC_043676	1
NC_043677	1
NC_043678	1
NC_043679	1
NC_043680	1
NC_043681	1
NC_043682	2
NC_043683	1
NC_043684	1
NC_043685	1
NC_043686	1
NC_043687	1
NC_043688	1
NC_043689	1
NC_043690	1
NC_043691	1
NC_043692	1
NC_043693	1
NC_043694	1
NC_043696	2
NC_043697	1
NC_043698	1
NC_043699	1
NC_044045	3
NC_044046	3
NC_044047	3
NC_044853	3
NC_044854	3
NC_044855	3
NC_044856	3
NC_044932	3
NC_044934	21
NC_044936	22
NC_044937	219
NC_044938	118
NC_044939	121
NC_044941	97
NC_044942	95
NC_044943	89
NC_044944	102
NC_044945	100
NC_044946	94
NC_044947	97
NC_044948	101
NC_044949	100
NC_044950	99
NC_044951	101
NC_044952	101
NC_044953	100
NC_044954	99
NC_044955	95
NC_044956	97
NC_044957	88
NC_044958	99
NC_044959	102
NC_044960	19
NC_045512	6
NC_045762	5
NC_046954	7
NC_046955	7
NC_046956	7
NC_046957	3
NC_046958	5
NC_046959	5
NC_046960	5
NC_046961	4
NC_046962	5
NC_046963	6
NC_046964	7
NC_046965	5
NC_048209	8
NC_048210	5
NC_048211	6
NC_048212	6
NC_048213	5
NC_048214	5
NC_048215	3
NC_048216	6
NC_048217	7
NC_049200	3
NC_050697	2
NC_050698	2
NC_052230	5
NC_052231	1
NC_052680	1
NC_052681	1
NC_052682	1
NC_052683	1
NC_052684	1
NC_052686	1
NC_052925	1
NC_052926	1
NC_052927	1
NC_052928	1
NC_052929	1
NC_052931	1
