ID	CDSs_FRAGGENESCAN
NC_038948	1
NC_038949	1
NC_038950	1
NC_038951	1
NC_038952	1
NC_038953	2
NC_038954	1
NC_038955	1
NC_038956	4
NC_038957	1
NC_038958	1
NC_038959	1
NC_038960	3
NC_038961	2
NC_038962	4
NC_038963	4
NC_038964	1
NC_038965	4
NC_038966	4
NC_038967	3
NC_038968	4
NC_038969	3
NC_038970	3
NC_038971	3
NC_038972	5
NC_038973	1
NC_038974	1
NC_038975	2
NC_038976	2
NC_038977	3
NC_038978	4
NC_038979	4
NC_038980	3
NC_038981	3
NC_038982	2
NC_038983	3
NC_038984	1
NC_038985	3
NC_038986	3
NC_038987	5
NC_038988	4
NC_038989	1
NC_038990	2
NC_038991	3
NC_038992	4
NC_038993	1
NC_038994	3
NC_038995	3
NC_038996	1
NC_038997	1
NC_038998	1
NC_038999	1
NC_039000	1
NC_039001	4
NC_039002	3
NC_039003	4
NC_039004	3
NC_039005	2
NC_039006	2
NC_039007	3
NC_039008	3
NC_039009	2
NC_039010	1
NC_039011	2
NC_039012	2
NC_039013	5
NC_039014	6
NC_039015	6
NC_039016	7
NC_039017	6
NC_039018	7
NC_039019	7
NC_039020	5
NC_039021	8
NC_039022	8
NC_039023	7
NC_039024	10
NC_039025	6
NC_039026	6
NC_039027	6
NC_039028	6
NC_039029	6
NC_039030	10
NC_039031	8
NC_039032	40
NC_039033	2
NC_039034	100
NC_039035	1
NC_039036	7
NC_039037	6
NC_039038	6
NC_039039	7
NC_039040	7
NC_039041	5
NC_039042	5
NC_039043	4
NC_039044	2
NC_039045	3
NC_039046	3
NC_039047	2
NC_039048	2
NC_039049	3
NC_039050	3
NC_039051	6
NC_039052	6
NC_039053	6
NC_039054	3
NC_039055	3
NC_039056	3
NC_039057	3
NC_039058	3
NC_039059	4
NC_039060	3
NC_039061	4
NC_039062	3
NC_039063	4
NC_039064	3
NC_039065	4
NC_039066	4
NC_039067	4
NC_039068	4
NC_039069	3
NC_039070	3
NC_039071	3
NC_039072	1
NC_039073	1
NC_039074	2
NC_039075	1
NC_039076	2
NC_039077	1
NC_039078	2
NC_039079	1
NC_039080	2
NC_039081	1
NC_039082	4
NC_039083	1
NC_039084	3
NC_039085	6
NC_039086	6
NC_039087	4
NC_039088	2
NC_039089	6
NC_039183	1
NC_039184	1
NC_039185	1
NC_039186	1
NC_039187	1
NC_039188	1
NC_039189	6
NC_039190	5
NC_039191	1
NC_039192	1
NC_039193	2
NC_039194	7
NC_039195	6
NC_039196	7
NC_039197	7
NC_039198	9
NC_039199	8
NC_039200	6
NC_039201	9
NC_039202	8
NC_039203	2
NC_039204	2
NC_039205	2
NC_039206	5
NC_039207	9
NC_039208	6
NC_039209	3
NC_039210	3
NC_039211	1
NC_039212	2
NC_039213	136
NC_039214	2
NC_039215	3
NC_039216	1
NC_039217	1
NC_039218	1
NC_039219	1
NC_039220	1
NC_039221	1
NC_039222	2
NC_039223	6
NC_039224	3
NC_039225	6
NC_039226	1
NC_039227	2
NC_039228	4
NC_039229	1
NC_039230	6
NC_039231	9
NC_039232	1
NC_039233	1
NC_039234	1
NC_039235	3
NC_039236	7
NC_039237	2
NC_039238	6
NC_039239	2
NC_039240	2
NC_039241	1
NC_039242	10
NC_039345	11
NC_039475	3
NC_039476	3
NC_039477	3
NC_039897	3
NC_040180	3
NC_040181	3
NC_040183	3
NC_040184	3
NC_040185	5
NC_040186	2
NC_040187	3
NC_040188	4
NC_040189	2
NC_040190	3
NC_040191	5
NC_040192	3
NC_040305	3
NC_040306	3
NC_040307	2
NC_040308	5
NC_040309	9
NC_040310	2
NC_040311	2
NC_040312	4
NC_040313	3
NC_040314	2
NC_040315	4
NC_040316	3
NC_040317	4
NC_040318	2
NC_040319	2
NC_040320	2
NC_040321	2
NC_040322	2
NC_040323	2
NC_040324	3
NC_040325	2
NC_040326	2
NC_040327	2
NC_040328	8
NC_040329	7
NC_040330	4
NC_040331	2
NC_040332	3
NC_040333	2
NC_040334	2
NC_040335	2
NC_040336	3
NC_040337	2
NC_040338	3
NC_040339	3
NC_040340	2
NC_040341	8
NC_040342	7
NC_040343	4
NC_040344	2
NC_040345	4
NC_040346	3
NC_040347	2
NC_040348	3
NC_040349	7
NC_040350	8
NC_040351	2
NC_040352	2
NC_040353	3
NC_040354	2
NC_040355	3
NC_040356	2
NC_040357	3
NC_040358	4
NC_040359	3
NC_040360	2
NC_040361	1
NC_040362	3
NC_040363	2
NC_040364	2
NC_040365	2
NC_040366	3
NC_040367	2
NC_040368	3
NC_040369	2
NC_040370	2
NC_040371	4
NC_040372	3
NC_040373	6
NC_040374	5
NC_040375	9
NC_040376	4
NC_040377	3
NC_040378	4
NC_040379	3
NC_040380	2
NC_040381	2
NC_040382	3
NC_040383	3
NC_040384	2
NC_040385	2
NC_040386	2
NC_040387	1
NC_040388	1
NC_040389	1
NC_040390	2
NC_040391	2
NC_040392	2
NC_040393	1
NC_040394	3
NC_040395	2
NC_040396	3
NC_040397	1
NC_040398	1
NC_040399	2
NC_040400	2
NC_040401	2
NC_040402	4
NC_040403	4
NC_040404	1
NC_040405	1
NC_040406	1
NC_040407	1
NC_040408	1
NC_040409	1
NC_040410	1
NC_040411	1
NC_040412	1
NC_040413	1
NC_040414	1
NC_040415	1
NC_040416	1
NC_040417	1
NC_040418	1
NC_040419	1
NC_040420	1
NC_040421	1
NC_040422	1
NC_040423	1
NC_040424	1
NC_040425	1
NC_040426	2
NC_040427	1
NC_040428	1
NC_040429	2
NC_040430	2
NC_040431	2
NC_040432	2
NC_040433	2
NC_040434	3
NC_040435	1
NC_040436	1
NC_040437	3
NC_040438	2
NC_040439	1
NC_040440	1
NC_040441	1
NC_040442	1
NC_040443	1
NC_040444	1
NC_040445	1
NC_040446	2
NC_040447	1
NC_040448	2
NC_040449	2
NC_040450	1
NC_040451	2
NC_040452	1
NC_040453	2
NC_040454	1
NC_040455	2
NC_040456	1
NC_040457	1
NC_040458	1
NC_040459	2
NC_040460	1
NC_040461	1
NC_040462	1
NC_040463	3
NC_040464	1
NC_040465	1
NC_040466	2
NC_040467	2
NC_040468	3
NC_040469	1
NC_040470	2
NC_040471	1
NC_040472	1
NC_040473	1
NC_040474	1
NC_040475	1
NC_040476	1
NC_040477	1
NC_040478	1
NC_040479	1
NC_040480	1
NC_040481	1
NC_040482	1
NC_040483	1
NC_040484	1
NC_040485	1
NC_040486	3
NC_040487	2
NC_040488	1
NC_040489	2
NC_040490	1
NC_040491	1
NC_040492	2
NC_040493	1
NC_040494	1
NC_040495	1
NC_040496	1
NC_040497	2
NC_040498	1
NC_040499	1
NC_040500	1
NC_040501	1
NC_040502	1
NC_040503	1
NC_040504	1
NC_040505	1
NC_040506	2
NC_040507	4
NC_040508	1
NC_040509	1
NC_040510	2
NC_040511	1
NC_040512	1
NC_040513	1
NC_040514	2
NC_040515	1
NC_040516	1
NC_040517	1
NC_040518	1
NC_040519	1
NC_040520	1
NC_040521	1
NC_040522	3
NC_040523	3
NC_040524	2
NC_040525	2
NC_040526	2
NC_040527	2
NC_040528	3
NC_040529	2
NC_040530	2
NC_040531	3
NC_040532	5
NC_040533	3
NC_040534	6
NC_040535	9
NC_040536	126
NC_040537	5
NC_040538	8
NC_040539	124
NC_040540	4
NC_040541	5
NC_040542	5
NC_040543	1
NC_040544	1
NC_040545	5
NC_040546	2
NC_040547	3
NC_040548	7
NC_040549	5
NC_040550	5
NC_040551	2
NC_040552	4
NC_040553	4
NC_040554	6
NC_040555	2
NC_040556	3
NC_040557	4
NC_040558	1
NC_040559	1
NC_040560	2
NC_040561	2
NC_040562	3
NC_040563	1
NC_040564	5
NC_040565	1
NC_040566	5
NC_040567	4
NC_040568	2
NC_040569	6
NC_040570	9
NC_040571	1
NC_040572	10
NC_040573	4
NC_040574	1
NC_040575	3
NC_040576	3
NC_040577	43
NC_040578	7
NC_040579	6
NC_040580	6
NC_040581	3
NC_040582	9
NC_040583	5
NC_040584	5
NC_040585	2
NC_040586	4
NC_040587	3
NC_040588	1
NC_040589	1
NC_040590	2
NC_040591	2
NC_040592	2
NC_040593	2
NC_040594	2
NC_040595	3
NC_040596	3
NC_040597	3
NC_040598	5
NC_040599	5
NC_040600	3
NC_040601	2
NC_040602	6
NC_040603	4
NC_040604	7
NC_040605	2
NC_040606	141
NC_040607	5
NC_040608	4
NC_040609	2
NC_040610	2
NC_040611	5
NC_040612	179
NC_040613	2
NC_040614	3
NC_040615	102
NC_040616	5
NC_040617	6
NC_040618	3
NC_040619	6
NC_040620	5
NC_040621	121
NC_040622	3
NC_040623	4
NC_040624	3
NC_040625	10
NC_040626	3
NC_040627	5
NC_040628	2
NC_040629	1
NC_040630	5
NC_040631	2
NC_040632	2
NC_040633	3
NC_040634	7
NC_040635	5
NC_040636	3
NC_040637	4
NC_040638	6
NC_040639	2
NC_040640	6
NC_040641	1
NC_040642	2
NC_040643	4
NC_040644	4
NC_040645	2
NC_040646	1
NC_040647	1
NC_040648	1
NC_040649	2
NC_040650	1
NC_040651	2
NC_040652	2
NC_040653	2
NC_040654	1
NC_040655	6
NC_040656	1
NC_040657	3
NC_040658	3
NC_040659	2
NC_040660	2
NC_040661	10
NC_040662	2
NC_040663	2
NC_040664	5
NC_040665	2
NC_040666	2
NC_040667	3
NC_040668	1
NC_040669	5
NC_040670	2
NC_040671	4
NC_040672	4
NC_040673	2
NC_040674	2
NC_040675	2
NC_040676	6
NC_040677	5
NC_040678	2
NC_040679	3
NC_040680	5
NC_040681	132
NC_040682	1
NC_040683	1
NC_040684	1
NC_040685	4
NC_040686	3
NC_040687	2
NC_040688	6
NC_040689	4
NC_040690	2
NC_040691	6
NC_040692	3
NC_040693	3
NC_040694	3
NC_040695	3
NC_040696	2
NC_040697	2
NC_040698	18
NC_040699	120
NC_040700	2
NC_040701	4
NC_040702	2
NC_040703	4
NC_040704	3
NC_040705	5
NC_040706	5
NC_040707	3
NC_040708	4
NC_040709	6
NC_040710	3
NC_040711	5
NC_040712	7
NC_040713	1
NC_040714	6
NC_040715	7
NC_040716	1
NC_040717	2
NC_040718	1
NC_040719	3
NC_040720	3
NC_040721	2
NC_040722	9
NC_040723	4
NC_040724	1
NC_040725	4
NC_040726	3
NC_040727	7
NC_040728	6
NC_040729	2
NC_040730	1
NC_040731	1
NC_040732	1
NC_040733	1
NC_040734	1
NC_040735	1
NC_040736	1
NC_040737	1
NC_040738	1
NC_040739	1
NC_040740	2
NC_040741	2
NC_040742	1
NC_040743	2
NC_040744	1
NC_040745	2
NC_040746	2
NC_040747	1
NC_040748	1
NC_040749	1
NC_040750	2
NC_040751	2
NC_040752	2
NC_040753	1
NC_040754	1
NC_040755	2
NC_040756	1
NC_040757	1
NC_040758	2
NC_040759	1
NC_040760	1
NC_040761	5
NC_040762	2
NC_040763	2
NC_040764	1
NC_040765	1
NC_040766	1
NC_040767	1
NC_040768	1
NC_040769	2
NC_040770	1
NC_040771	1
NC_040772	2
NC_040773	2
NC_040774	2
NC_040775	2
NC_040776	2
NC_040777	2
NC_040778	3
NC_040779	3
NC_040780	2
NC_040781	2
NC_040782	2
NC_040783	3
NC_040784	4
NC_040785	8
NC_040786	7
NC_040787	6
NC_040788	1
NC_040789	117
NC_040790	1
NC_040791	2
NC_040792	5
NC_040793	2
NC_040795	4
NC_040796	8
NC_040797	3
NC_040798	1
NC_040799	1
NC_040800	4
NC_040801	3
NC_040802	2
NC_040803	6
NC_040804	6
NC_040805	5
NC_040806	6
NC_040807	3
NC_040808	3
NC_040809	3
NC_040810	2
NC_040811	28
NC_040812	1
NC_040813	3
NC_040814	3
NC_040815	1
NC_040816	2
NC_040817	6
NC_040818	5
NC_040819	4
NC_040820	2
NC_040821	7
NC_040822	5
NC_040823	3
NC_040824	2
NC_040825	1
NC_040826	3
NC_040827	10
NC_040828	2
NC_040829	1
NC_040830	1
NC_040831	2
NC_040832	3
NC_040833	3
NC_040834	11
NC_040835	4
NC_040836	1
NC_040837	2
NC_040838	2
NC_040839	3
NC_040840	10
NC_040841	1
NC_040842	3
NC_040843	5
NC_040844	2
NC_040845	3
NC_040846	2
NC_040847	1
NC_040876	3
NC_043031	1
NC_043032	2
NC_043033	2
NC_043034	1
NC_043035	1
NC_043036	1
NC_043037	1
NC_043038	3
NC_043039	1
NC_043040	2
NC_043041	2
NC_043042	47
NC_043043	5
NC_043044	2
NC_043045	1
NC_043046	1
NC_043047	1
NC_043048	5
NC_043049	1
NC_043050	1
NC_043051	1
NC_043052	1
NC_043053	1
NC_043054	75
NC_043055	2
NC_043056	2
NC_043057	1
NC_043058	7
NC_043059	2
NC_043060	1
NC_043061	1
NC_043062	1
NC_043063	1
NC_043064	1
NC_043065	1
NC_043066	1
NC_043067	8
NC_043068	1
NC_043069	1
NC_043070	1
NC_043071	1
NC_043072	1
NC_043073	1
NC_043074	1
NC_043075	1
NC_043076	2
NC_043077	1
NC_043078	1
NC_043079	3
NC_043080	1
NC_043081	5
NC_043082	5
NC_043083	2
NC_043084	1
NC_043085	1
NC_043086	4
NC_043087	4
NC_043088	5
NC_043089	2
NC_043090	2
NC_043091	2
NC_043092	1
NC_043093	1
NC_043094	1
NC_043095	2
NC_043096	3
NC_043097	2
NC_043098	2
NC_043099	2
NC_043100	2
NC_043101	3
NC_043102	3
NC_043103	2
NC_043104	2
NC_043105	8
NC_043106	10
NC_043107	8
NC_043108	8
NC_043109	1
NC_043110	1
NC_043111	1
NC_043112	1
NC_043113	1
NC_043114	1
NC_043115	1
NC_043116	1
NC_043117	1
NC_043118	1
NC_043119	6
NC_043120	3
NC_043121	5
NC_043122	5
NC_043123	5
NC_043124	2
NC_043125	1
NC_043126	1
NC_043127	1
NC_043128	1
NC_043129	226
NC_043130	1
NC_043131	1
NC_043132	1
NC_043133	1
NC_043134	1
NC_043135	2
NC_043136	1
NC_043137	1
NC_043138	1
NC_043139	1
NC_043140	1
NC_043141	1
NC_043142	1
NC_043143	1
NC_043144	2
NC_043145	1
NC_043146	1
NC_043147	1
NC_043148	2
NC_043149	2
NC_043150	1
NC_043151	1
NC_043152	1
NC_043153	1
NC_043154	1
NC_043155	1
NC_043156	1
NC_043157	1
NC_043158	1
NC_043159	1
NC_043160	1
NC_043161	1
NC_043162	1
NC_043163	2
NC_043164	1
NC_043165	1
NC_043166	2
NC_043167	1
NC_043168	1
NC_043169	1
NC_043170	2
NC_043171	1
NC_043172	1
NC_043173	1
NC_043174	1
NC_043175	1
NC_043176	2
NC_043177	1
NC_043178	1
NC_043179	1
NC_043180	1
NC_043181	1
NC_043182	1
NC_043183	1
NC_043184	2
NC_043185	1
NC_043186	1
NC_043187	1
NC_043188	1
NC_043189	1
NC_043190	2
NC_043191	1
NC_043192	1
NC_043193	1
NC_043194	1
NC_043195	1
NC_043196	1
NC_043197	1
NC_043198	1
NC_043199	1
NC_043200	2
NC_043202	1
NC_043203	1
NC_043204	2
NC_043205	1
NC_043206	2
NC_043207	1
NC_043208	1
NC_043209	1
NC_043210	2
NC_043211	1
NC_043212	1
NC_043213	2
NC_043214	1
NC_043215	1
NC_043216	5
NC_043217	1
NC_043218	1
NC_043219	1
NC_043220	2
NC_043221	1
NC_043222	1
NC_043223	171
NC_043224	6
NC_043225	21
NC_043226	15
NC_043227	31
NC_043228	39
NC_043231	1
NC_043232	1
NC_043233	3
NC_043234	1
NC_043235	401
NC_043236	1
NC_043237	1
NC_043238	2
NC_043239	1
NC_043240	1
NC_043241	1
NC_043242	4
NC_043243	3
NC_043244	3
NC_043245	11
NC_043246	2
NC_043247	2
NC_043248	4
NC_043249	8
NC_043250	6
NC_043251	5
NC_043252	64
NC_043253	7
NC_043254	66
NC_043255	34
NC_043256	16
NC_043257	5
NC_043258	1
NC_043261	11
NC_043262	8
NC_043263	10
NC_043264	7
NC_043266	6
NC_043267	17
NC_043271	10
NC_043273	8
NC_043275	1
NC_043276	1
NC_043277	1
NC_043278	1
NC_043279	1
NC_043280	1
NC_043281	1
NC_043282	1
NC_043283	1
NC_043284	1
NC_043285	1
NC_043286	1
NC_043287	1
NC_043288	1
NC_043289	1
NC_043290	1
NC_043291	1
NC_043292	1
NC_043293	1
NC_043294	1
NC_043295	1
NC_043296	1
NC_043297	1
NC_043298	1
NC_043299	1
NC_043300	1
NC_043301	1
NC_043302	1
NC_043303	1
NC_043304	1
NC_043305	1
NC_043306	1
NC_043307	23
NC_043308	37
NC_043309	10
NC_043310	15
NC_043311	5
NC_043312	23
NC_043313	95
NC_043314	118
NC_043315	14
NC_043316	32
NC_043317	48
NC_043318	30
NC_043319	16
NC_043320	36
NC_043321	9
NC_043322	15
NC_043323	12
NC_043324	14
NC_043325	41
NC_043326	27
NC_043327	14
NC_043328	10
NC_043329	15
NC_043330	22
NC_043331	24
NC_043332	14
NC_043333	7
NC_043334	2
NC_043335	10
NC_043336	9
NC_043337	29
NC_043338	10
NC_043339	12
NC_043340	23
NC_043341	12
NC_043342	18
NC_043343	15
NC_043344	18
NC_043345	27
NC_043346	30
NC_043347	20
NC_043348	27
NC_043349	16
NC_043350	24
NC_043351	28
NC_043352	35
NC_043353	2
NC_043354	18
NC_043355	1
NC_043356	17
NC_043357	5
NC_043358	15
NC_043359	15
NC_043360	14
NC_043361	42
NC_043362	7
NC_043363	1
NC_043364	1
NC_043365	4
NC_043366	1
NC_043367	1
NC_043368	2
NC_043369	1
NC_043370	1
NC_043371	1
NC_043372	1
NC_043373	2
NC_043374	1
NC_043375	1
NC_043376	1
NC_043377	2
NC_043378	1
NC_043379	1
NC_043380	1
NC_043381	1
NC_043382	2
NC_043383	2
NC_043384	3
NC_043385	1
NC_043386	1
NC_043387	1
NC_043388	1
NC_043389	1
NC_043390	1
NC_043391	1
NC_043392	1
NC_043393	1
NC_043394	1
NC_043395	1
NC_043396	1
NC_043397	1
NC_043398	2
NC_043399	5
NC_043400	5
NC_043401	3
NC_043402	4
NC_043403	3
NC_043404	3
NC_043405	10
NC_043406	6
NC_043407	1
NC_043408	1
NC_043409	2
NC_043410	10
NC_043411	3
NC_043412	4
NC_043413	4
NC_043414	5
NC_043415	4
NC_043416	3
NC_043417	4
NC_043418	4
NC_043419	1
NC_043420	2
NC_043421	1
NC_043422	1
NC_043423	1
NC_043424	1
NC_043425	1
NC_043426	3
NC_043428	1
NC_043429	1
NC_043430	1
NC_043431	1
NC_043432	7
NC_043433	3
NC_043434	1
NC_043435	1
NC_043436	1
NC_043437	1
NC_043438	1
NC_043439	1
NC_043440	1
NC_043441	1
NC_043442	1
NC_043443	1
NC_043444	2
NC_043445	6
NC_043446	2
NC_043447	1
NC_043448	1
NC_043449	1
NC_043450	1
NC_043451	1
NC_043452	2
NC_043453	10
NC_043454	1
NC_043455	1
NC_043456	8
NC_043457	1
NC_043458	1
NC_043459	1
NC_043460	1
NC_043461	1
NC_043462	1
NC_043463	1
NC_043464	1
NC_043465	2
NC_043466	1
NC_043467	1
NC_043468	1
NC_043470	2
NC_043471	1
NC_043472	1
NC_043473	3
NC_043474	6
NC_043475	2
NC_043476	1
NC_043477	1
NC_043478	2
NC_043479	1
NC_043480	1
NC_043481	1
NC_043482	1
NC_043483	5
NC_043484	7
NC_043485	5
NC_043486	5
NC_043487	9
NC_043488	6
NC_043489	5
NC_043490	10
NC_043491	6
NC_043492	2
NC_043493	1
NC_043494	1
NC_043495	1
NC_043496	1
NC_043497	1
NC_043498	1
NC_043499	2
NC_043500	2
NC_043501	1
NC_043502	1
NC_043503	1
NC_043504	1
NC_043505	4
NC_043506	1
NC_043507	1
NC_043508	1
NC_043509	2
NC_043510	1
NC_043511	2
NC_043512	3
NC_043513	3
NC_043514	3
NC_043515	2
NC_043516	2
NC_043517	2
NC_043518	5
NC_043519	1
NC_043520	126
NC_043521	1
NC_043522	1
NC_043523	7
NC_043524	3
NC_043525	6
NC_043526	3
NC_043527	1
NC_043528	3
NC_043529	114
NC_043530	168
NC_043531	4
NC_043532	1
NC_043533	5
NC_043534	3
NC_043535	3
NC_043536	1
NC_043537	1
NC_043538	6
NC_043539	7
NC_043540	7
NC_043541	2
NC_043542	4
NC_043543	3
NC_043544	1
NC_043546	1
NC_043547	1
NC_043548	1
NC_043549	1
NC_043550	1
NC_043551	1
NC_043552	1
NC_043553	1
NC_043554	1
NC_043555	1
NC_043556	1
NC_043557	1
NC_043558	1
NC_043559	1
NC_043560	1
NC_043561	1
NC_043562	1
NC_043563	1
NC_043564	1
NC_043565	1
NC_043566	1
NC_043567	1
NC_043568	1
NC_043569	1
NC_043570	1
NC_043571	2
NC_043572	1
NC_043573	1
NC_043574	2
NC_043575	1
NC_043576	1
NC_043577	1
NC_043578	1
NC_043579	1
NC_043580	1
NC_043581	1
NC_043582	1
NC_043583	1
NC_043584	1
NC_043585	1
NC_043586	2
NC_043587	1
NC_043588	1
NC_043589	1
NC_043590	1
NC_043591	1
NC_043592	1
NC_043593	1
NC_043594	1
NC_043595	1
NC_043596	1
NC_043597	1
NC_043598	1
NC_043599	1
NC_043600	1
NC_043601	1
NC_043602	2
NC_043603	1
NC_043604	1
NC_043605	1
NC_043606	1
NC_043607	1
NC_043608	1
NC_043609	1
NC_043610	2
NC_043611	1
NC_043612	1
NC_043613	2
NC_043614	1
NC_043615	1
NC_043616	1
NC_043617	1
NC_043618	1
NC_043619	2
NC_043620	1
NC_043621	1
NC_043622	2
NC_043623	1
NC_043624	1
NC_043625	1
NC_043626	1
NC_043627	1
NC_043628	1
NC_043629	1
NC_043630	1
NC_043631	1
NC_043632	1
NC_043633	1
NC_043634	1
NC_043635	2
NC_043636	1
NC_043637	1
NC_043638	1
NC_043639	1
NC_043640	1
NC_043641	1
NC_043642	1
NC_043643	1
NC_043644	2
NC_043645	1
NC_043646	1
NC_043647	2
NC_043648	5
NC_043649	1
NC_043650	1
NC_043651	1
NC_043652	1
NC_043653	1
NC_043654	2
NC_043655	1
NC_043656	1
NC_043657	1
NC_043658	1
NC_043659	1
NC_043660	1
NC_043661	1
NC_043662	3
NC_043663	1
NC_043664	2
NC_043665	2
NC_043666	1
NC_043667	1
NC_043668	1
NC_043669	1
NC_043670	1
NC_043671	1
NC_043672	1
NC_043673	1
NC_043674	1
NC_043675	1
NC_043676	1
NC_043677	1
NC_043678	1
NC_043679	1
NC_043680	2
NC_043681	1
NC_043682	4
NC_043683	1
NC_043684	1
NC_043685	1
NC_043686	1
NC_043687	1
NC_043688	1
NC_043689	1
NC_043690	1
NC_043691	1
NC_043692	1
NC_043693	1
NC_043694	1
NC_043695	1
NC_043696	2
NC_043697	1
NC_043698	1
NC_043699	1
NC_044045	3
NC_044046	3
NC_044047	4
NC_044853	3
NC_044854	3
NC_044855	3
NC_044856	3
NC_044932	3
NC_044934	36
NC_044936	36
NC_044937	360
NC_044938	213
NC_044939	218
NC_044941	164
NC_044942	162
NC_044943	153
NC_044944	177
NC_044945	173
NC_044946	173
NC_044947	162
NC_044948	187
NC_044949	168
NC_044950	172
NC_044951	168
NC_044952	174
NC_044953	175
NC_044954	166
NC_044955	169
NC_044956	162
NC_044957	154
NC_044958	174
NC_044959	174
NC_044960	27
NC_045512	11
NC_045762	3
NC_046954	9
NC_046955	7
NC_046956	8
NC_046957	6
NC_046958	7
NC_046959	8
NC_046960	9
NC_046961	6
NC_046962	7
NC_046963	8
NC_046964	9
NC_046965	11
NC_048209	9
NC_048210	10
NC_048211	8
NC_048212	10
NC_048213	8
NC_048214	10
NC_048215	5
NC_048216	8
NC_048217	10
NC_049200	4
NC_050697	3
NC_050698	3
NC_052230	6
NC_052231	1
NC_052680	1
NC_052681	1
NC_052682	1
NC_052683	1
NC_052684	1
NC_052685	1
NC_052686	1
NC_052925	1
NC_052926	1
NC_052927	1
NC_052928	1
NC_052929	1
NC_052930	1
NC_052931	1
