ID	Nucleic_acid
NC_012541	RNA
NC_012519	RNA
NC_014252	RNA
NC_015374	RNA
NC_012986	RNA
NC_013006	RNA
NC_015375	RNA
NC_013396	RNA
NC_013402	RNA
NC_012755	RNA
NC_009242	RNA
NC_009248	RNA
NC_014524	RNA
NC_012210	RNA
NC_012211	RNA
NC_003732	RNA
NC_003733	RNA
NC_003763	RNA
NC_003766	RNA
NC_010710	RNA
NC_014127	RNA
NC_014599	RNA
NC_003767	RNA
NC_003768	RNA
NC_003773	RNA
NC_003774	RNA
NC_001426	RNA
NC_013014	RNA
NC_013015	RNA
NC_015393	RNA
NC_014516	RNA
NC_015450	RNA
NC_007549	RNA
NC_007550	RNA
NC_007551	RNA
NC_007552	RNA
NC_007555	RNA
NC_009764	RNA
NC_014905	RNA
NC_015131	RNA
NC_015135	RNA
NC_015492	RNA
NC_013469	RNA
NC_013470	RNA
NC_013471	RNA
NC_006553	RNA
NC_003873	RNA
NC_006960	RNA
NC_003987	RNA
NC_007574	RNA
NC_007569	RNA
NC_010254	RNA
NC_010255	RNA
NC_016085	RNA
NC_015935	RNA
NC_014236	RNA
NC_014237	RNA
NC_014239	RNA
NC_014240	RNA
NC_010666	RNA
NC_016141	RNA
NC_016156	RNA
NC_016436	RNA
NC_016760	RNA
NC_014241	RNA
NC_014242	RNA
NC_014243	RNA
NC_014244	RNA
NC_014245	RNA
NC_014481	RNA
NC_011108	RNA
NC_011190	RNA
NC_014527	RNA
NC_015452	RNA
NC_016959	RNA
NC_018872	RNA
NC_008365	RNA
NC_013404	RNA
NC_013499	RNA
NC_014607	RNA
NC_006494	RNA
NC_006383	RNA
NC_014372	RNA
NC_010624	RNA
NC_014463	RNA
NC_014523	RNA
NC_002211	RNA
NC_007543	RNA
NC_005096	RNA
NC_007647	RNA
NC_007649	RNA
NC_001915	RNA
NC_008728	RNA
NC_001489	RNA
NC_001483	RNA
NC_006013	RNA
NC_006014	RNA
NC_003604	RNA
NC_003014	RNA
NC_003417	RNA
NC_006431	RNA
NC_008733	RNA
NC_004012	RNA
NC_013999	RNA
NC_007609	RNA
NC_001612	RNA
NC_009538	RNA
NC_009532	RNA
NC_003478	RNA
NC_003795	RNA
NC_004202	RNA
NC_001897	RNA
NC_007545	RNA
NC_002015	RNA
NC_005169	RNA
NC_010246	RNA
NC_004291	RNA
NC_014411	RNA
NC_006015	RNA
NC_006018	RNA
NC_005982	RNA
NC_022639	RNA
NC_005170	RNA
NC_005172	RNA
NC_005173	RNA
NC_005171	RNA
NC_005166	RNA
NC_002795	RNA
NC_004322	RNA
NC_009759	RNA
NC_010434	RNA
NC_009041	RNA
NC_010416	RNA
NC_014412	RNA
NC_006312	RNA
NC_006052	RNA
NC_006946	RNA
NC_011065	RNA
NC_022634	RNA
NC_003377	RNA
NC_004426	RNA
NC_005168	RNA
NC_005167	RNA
NC_008730	RNA
NC_011068	RNA
NC_011070	RNA
NC_007242	RNA
NC_007539	RNA
NC_006271	RNA
NC_005081	RNA
NC_004346	RNA
NC_001482	RNA
NC_001802	RNA
NC_003742	RNA
NC_013458	RNA
NC_001410	RNA
NC_010178	RNA
NC_014462	RNA
NC_014465	RNA
NC_001867	RNA
NC_008266	RNA
NC_004667	RNA
NC_001451	RNA
NC_003513	RNA
NC_003515	RNA
NC_003632	RNA
NC_006319	RNA
NC_013459	RNA
NC_013460	RNA
NC_014470	RNA
NC_008732	RNA
NC_007069	RNA
NC_003739	RNA
NC_003807	RNA
NC_003806	RNA
NC_005986	RNA
NC_005987	RNA
NC_005989	RNA
NC_015227	RNA
NC_015229	RNA
NC_003797	RNA
NC_001445	RNA
NC_001517	RNA
NC_001616	RNA
NC_001814	RNA
NC_002600	RNA
NC_007536	RNA
NC_007663	RNA
NC_007728	RNA
NC_014791	RNA
NC_003399	RNA
NC_003492	RNA
NC_005904	RNA
NC_007147	RNA
NC_008037	RNA
NC_008307	RNA
NC_002729	RNA
NC_003243	RNA
NC_008028	RNA
NC_009741	RNA
NC_009744	RNA
NC_009995	RNA
NC_014793	RNA
NC_016080	RNA
NC_010735	RNA
NC_010736	RNA
NC_011560	RNA
NC_011918	RNA
NC_014037	RNA
NC_003509	RNA
NC_003007	RNA
NC_003022	RNA
NC_014545	RNA
NC_007541	RNA
NC_004124	RNA
NC_003787	RNA
NC_014038	RNA
NC_014325	RNA
NC_014536	RNA
NC_015394	RNA
NC_014413	RNA
NC_005894	RNA
NC_016084	RNA
NC_016086	RNA
NC_016517	RNA
NC_015629	RNA
NC_004730	RNA
NC_016087	RNA
NC_016518	RNA
NC_016960	RNA
NC_008558	RNA
NC_011505	RNA
NC_011538	RNA
NC_011544	RNA
NC_011590	RNA
NC_011706	RNA
NC_012800	RNA
NC_012801	RNA
NC_012802	RNA
NC_016519	RNA
NC_016509	RNA
NC_001859	RNA
NC_005899	RNA
NC_006460	RNA
NC_005883	RNA
NC_005095	RNA
NC_005093	RNA
NC_004424	RNA
NC_004425	RNA
NC_001546	RNA
NC_001726	RNA
NC_002024	RNA
NC_002205	RNA
NC_013261	RNA
NC_008094	RNA
NC_004046	RNA
NC_003752	RNA
NC_002350	RNA
NC_002349	RNA
NC_005974	RNA
NC_001547	RNA
NC_005777	RNA
NC_003701	RNA
NC_006000	RNA
NC_002618	RNA
NC_003516	RNA
NC_003517	RNA
NC_007906	RNA
NC_008249	RNA
NC_008714	RNA
NC_001777	RNA
NC_002324	RNA
NC_004203	RNA
NC_006001	RNA
NC_006002	RNA
NC_006003	RNA
NC_005776	RNA
NC_016440	RNA
NC_003539	RNA
NC_003656	RNA
NC_003699	RNA
NC_003765	RNA
NC_009745	RNA
NC_003823	RNA
NC_004560	RNA
NC_006059	RNA
NC_006053	RNA
NC_003698	RNA
NC_016442	RNA
NC_016443	RNA
NC_016444	RNA
NC_010661	RNA
NC_003845	RNA
NC_003871	RNA
NC_003886	RNA
NC_003988	RNA
NC_004049	RNA
NC_022641	RNA
NC_002815	RNA
NC_005215	RNA
NC_005077	RNA
NC_006313	RNA
NC_005897	RNA
NC_007920	RNA
NC_006962	RNA
NC_001747	RNA
NC_004171	RNA
NC_004178	RNA
NC_003606	RNA
NC_003782	RNA
NC_003715	RNA
NC_003716	RNA
NC_002509	RNA
NC_008190	RNA
NC_008191	RNA
NC_000939	RNA
NC_003762	RNA
NC_006317	RNA
NC_002199	RNA
NC_005036	RNA
NC_004011	RNA
NC_003930	RNA
NC_003878	RNA
NC_016441	RNA
NC_003215	RNA
NC_004810	RNA
NC_007537	RNA
NC_006630	RNA
NC_005221	RNA
NC_001265	RNA
NC_002469	RNA
NC_004215	RNA
NC_004216	RNA
NC_003610	RNA
NC_003400	RNA
NC_005132	RNA
NC_005079	RNA
NC_005175	RNA
NC_005218	RNA
NC_008170	RNA
NC_006308	RNA
NC_006311	RNA
NC_006309	RNA
NC_015626	RNA
NC_001927	RNA
NC_005225	RNA
NC_012038	RNA
NC_005778	RNA
NC_004573	RNA
NC_005288	RNA
NC_003605	RNA
NC_005999	RNA
NC_003616	RNA
NC_003614	RNA
NC_008302	RNA
NC_007571	RNA
NC_009087	RNA
NC_013057	RNA
NC_005210	RNA
NC_005209	RNA
NC_004830	RNA
NC_008177	RNA
NC_007654	RNA
NC_014821	RNA
NC_016964	RNA
NC_016877	RNA
NC_015552	RNA
NC_015879	RNA
NC_015880	RNA
NC_015881	RNA
NC_015882	RNA
NC_007905	RNA
NC_001434	RNA
NC_007731	RNA
NC_013218	RNA
NC_013219	RNA
NC_013220	RNA
NC_013397	RNA
NC_013398	RNA
NC_013399	RNA
NC_013401	RNA
NC_001866	RNA
NC_001494	RNA
NC_014395	RNA
NC_013221	RNA
NC_001361	RNA
NC_013403	RNA
NC_013405	RNA
NC_013400	RNA
NC_014238	RNA
NC_007534	RNA
NC_007560	RNA
NC_007816	RNA
NC_022637	RNA
NC_004440	RNA
NC_003443	RNA
NC_005281	RNA
NC_002728	RNA
NC_003729	RNA
NC_003615	RNA
NC_016648	RNA
NC_016159	RNA
NC_016418	RNA
NC_015126	RNA
NC_003056	RNA
NC_001514	RNA
NC_004542	RNA
NC_015127	RNA
NC_015128	RNA
NC_015129	RNA
NC_015130	RNA
NC_015132	RNA
NC_015133	RNA
NC_015134	RNA
NC_011515	RNA
NC_003496	RNA
NC_005290	RNA
NC_005289	RNA
NC_001800	RNA
NC_010944	RNA
NC_006499	RNA
NC_003680	RNA
NC_003672	RNA
NC_002357	RNA
NC_009383	RNA
NC_010707	RNA
NC_007408	RNA
NC_006937	RNA
NC_003520	RNA
NC_004168	RNA
NC_007582	RNA
NC_012931	RNA
NC_003530	RNA
NC_007919	RNA
NC_005267	RNA
NC_012535	RNA
NC_016003	RNA
NC_006011	RNA
NC_006009	RNA
NC_001834	RNA
NC_006265	RNA
NC_007015	RNA
NC_011554	RNA
NC_005301	RNA
NC_001874	RNA
NC_002330	RNA
NC_004174	RNA
NC_003541	RNA
NC_006061	RNA
NC_006943	RNA
NC_015050	RNA
NC_015940	RNA
NC_001724	RNA
NC_013955	RNA
NC_006875	RNA
NC_001943	RNA
NC_003691	RNA
NC_003740	RNA
NC_003669	RNA
NC_007657	RNA
NC_015941	RNA
NC_007518	RNA
NC_007673	RNA
NC_007584	RNA
NC_007749	RNA
NC_007751	RNA
NC_002016	RNA
NC_015069	RNA
NC_005896	RNA
NC_006447	RNA
NC_004200	RNA
NC_008729	RNA
NC_010646	RNA
NC_008310	RNA
NC_001340	RNA
NC_004122	RNA
NC_010670	RNA
NC_010985	RNA
NC_011372	RNA
NC_012812	RNA
NC_001555	RNA
NC_002568	RNA
NC_007158	RNA
NC_002164	RNA
NC_001449	RNA
NC_022633	RNA
NC_022635	RNA
NC_022636	RNA
NC_022638	RNA
NC_010757	RNA
NC_015451	RNA
NC_013920	RNA
NC_013528	RNA
NC_022640	RNA
NC_022642	RNA
NC_015934	RNA
NC_003467	RNA
NC_003785	RNA
NC_006944	RNA
NC_037662	RNA
NC_037661	RNA
NC_030689	RNA
NC_028106	RNA
NC_017915	RNA
NC_004170	RNA
NC_032927	RNA
NC_013135	RNA
NC_034268	RNA
NC_034269	RNA
NC_034270	RNA
NC_034271	RNA
NC_036389	RNA
NC_037657	RNA
NC_034552	RNA
NC_034553	RNA
NC_034470	RNA
NC_026439	RNA
NC_034513	RNA
NC_034523	RNA
NC_034514	RNA
NC_038236	RNA
NC_038261	RNA
NC_038262	RNA
NC_038263	RNA
NC_011547	RNA
NC_038268	RNA
NC_038269	RNA
NC_038270	RNA
NC_038271	RNA
NC_038275	RNA
NC_038276	RNA
NC_038277	RNA
NC_038278	RNA
NC_038279	RNA
NC_038280	RNA
NC_038281	RNA
NC_038282	RNA
NC_038283	RNA
NC_038284	RNA
NC_038285	RNA
NC_038286	RNA
NC_038287	RNA
NC_038288	RNA
NC_038289	RNA
NC_038290	RNA
NC_038291	RNA
NC_038292	RNA
NC_038293	RNA
NC_038295	RNA
NC_038296	RNA
NC_038297	RNA
NC_038301	RNA
NC_038302	RNA
NC_038303	RNA
NC_038304	RNA
NC_038305	RNA
NC_038307	RNA
NC_038308	RNA
NC_038310	RNA
NC_038311	RNA
NC_038313	RNA
NC_038314	RNA
NC_038315	RNA
NC_038316	RNA
NC_038317	RNA
NC_038318	RNA
NC_038320	RNA
NC_038321	RNA
NC_038322	RNA
NC_038323	RNA
NC_038324	RNA
NC_038325	RNA
NC_038326	RNA
NC_038327	RNA
NC_038328	RNA
NC_038329	RNA
NC_038330	RNA
NC_038331	RNA
NC_038335	RNA
NC_038364	RNA
NC_038366	RNA
NC_038367	RNA
NC_038373	RNA
NC_038374	RNA
NC_038379	RNA
NC_038383	RNA
NC_038384	RNA
NC_038419	RNA
NC_038420	RNA
NC_038421	RNA
NC_038423	RNA
NC_038424	RNA
NC_038433	RNA
NC_038434	RNA
NC_038435	RNA
NC_038436	RNA
NC_038437	RNA
NC_038446	RNA
NC_038447	RNA
NC_038505	RNA
NC_038506	RNA
NC_038509	RNA
NC_038510	RNA
NC_038528	RNA
NC_038529	RNA
NC_038530	RNA
NC_038560	RNA
NC_038561	RNA
NC_038562	RNA
NC_038563	RNA
NC_038564	RNA
NC_038565	RNA
NC_038566	RNA
NC_038567	RNA
NC_038568	RNA
NC_038569	RNA
NC_038570	RNA
NC_038571	RNA
NC_038572	RNA
NC_038573	RNA
NC_038614	RNA
NC_038615	RNA
NC_038616	RNA
NC_038617	RNA
NC_038618	RNA
NC_038619	RNA
NC_038620	RNA
NC_038621	RNA
NC_038622	RNA
NC_038623	RNA
NC_038624	RNA
NC_038625	RNA
NC_038626	RNA
NC_038627	RNA
NC_038628	RNA
NC_038629	RNA
NC_038630	RNA
NC_038631	RNA
NC_038632	RNA
NC_038633	RNA
NC_038634	RNA
NC_038635	RNA
NC_038636	RNA
NC_038637	RNA
NC_038638	RNA
NC_038639	RNA
NC_038640	RNA
NC_038641	RNA
NC_038642	RNA
NC_038643	RNA
NC_038644	RNA
NC_038645	RNA
NC_038646	RNA
NC_038647	RNA
NC_038648	RNA
NC_038649	RNA
NC_038650	RNA
NC_038651	RNA
NC_038652	RNA
NC_038653	RNA
NC_038654	RNA
NC_038655	RNA
NC_038656	RNA
NC_038657	RNA
NC_038658	RNA
NC_038659	RNA
NC_038660	RNA
NC_038661	RNA
NC_038662	RNA
NC_038663	RNA
NC_038664	RNA
NC_038665	RNA
NC_038666	RNA
NC_038667	RNA
NC_038668	RNA
NC_038670	RNA
NC_038671	RNA
NC_038672	RNA
NC_038673	RNA
NC_038674	RNA
NC_038675	RNA
NC_038690	RNA
NC_038691	RNA
NC_038692	RNA
NC_038693	RNA
NC_038694	RNA
NC_038695	RNA
NC_038696	RNA
NC_038697	RNA
NC_038698	RNA
NC_038699	RNA
NC_038700	RNA
NC_038701	RNA
NC_038703	RNA
NC_038704	RNA
NC_038705	RNA
NC_038709	RNA
NC_038710	RNA
NC_038711	RNA
NC_038712	RNA
NC_038713	RNA
NC_038714	RNA
NC_038715	RNA
NC_038716	RNA
NC_038717	RNA
NC_038718	RNA
NC_038719	RNA
NC_038720	RNA
NC_038721	RNA
NC_038722	RNA
NC_038723	RNA
NC_038724	RNA
NC_038725	RNA
NC_038726	RNA
NC_038727	RNA
NC_038728	RNA
NC_038729	RNA
NC_038730	RNA
NC_038731	RNA
NC_038732	RNA
NC_038733	RNA
NC_038734	RNA
NC_038735	RNA
NC_038736	RNA
NC_038737	RNA
NC_038738	RNA
NC_038739	RNA
NC_038740	RNA
NC_038741	RNA
NC_038742	RNA
NC_038743	RNA
NC_038744	RNA
NC_038745	RNA
NC_038746	RNA
NC_038747	RNA
NC_038748	RNA
NC_038749	RNA
NC_038750	RNA
NC_038755	RNA
NC_038756	RNA
NC_038757	RNA
NC_038758	RNA
NC_038759	RNA
NC_038760	RNA
NC_038761	RNA
NC_038762	RNA
NC_038763	RNA
NC_038764	RNA
NC_038765	RNA
NC_038766	RNA
NC_038767	RNA
NC_038768	RNA
NC_038769	RNA
NC_038770	RNA
NC_038771	RNA
NC_038772	RNA
NC_038773	RNA
NC_038774	RNA
NC_038775	RNA
NC_038776	RNA
NC_038777	RNA
NC_038782	RNA
NC_038783	RNA
NC_038784	RNA
NC_038785	RNA
NC_038786	RNA
NC_038787	RNA
NC_038788	RNA
NC_038789	RNA
NC_038823	RNA
NC_038824	RNA
NC_038825	RNA
NC_038826	RNA
NC_038837	RNA
NC_038838	RNA
NC_038845	RNA
NC_038846	RNA
NC_038847	RNA
NC_038848	RNA
NC_038849	RNA
NC_038852	RNA
NC_038853	RNA
NC_038854	RNA
NC_038855	RNA
NC_038856	RNA
NC_038857	RNA
NC_038861	RNA
NC_038862	RNA
NC_038863	RNA
NC_038864	RNA
NC_038865	RNA
NC_038866	RNA
NC_038867	RNA
NC_038869	RNA
NC_038870	RNA
NC_038871	RNA
NC_038872	RNA
NC_038873	RNA
NC_038874	RNA
NC_038878	RNA
NC_038880	RNA
NC_038912	RNA
NC_038915	RNA
NC_038916	RNA
NC_038917	RNA
NC_038918	RNA
NC_038919	RNA
NC_038920	RNA
NC_038922	RNA
NC_038927	RNA
NC_038928	RNA
NC_038929	RNA
NC_038930	RNA
NC_038934	RNA
NC_038935	RNA
NC_038936	RNA
NC_038938	RNA
NC_038939	RNA
NC_038940	RNA
NC_038941	RNA
NC_038942	RNA
NC_038943	RNA
NC_038944	RNA
NC_038945	RNA
NC_038946	RNA
NC_038947	RNA
NC_038948	RNA
NC_038949	RNA
NC_038950	RNA
NC_038951	RNA
NC_038952	RNA
NC_038957	RNA
NC_038961	RNA
NC_038964	RNA
NC_038966	RNA
NC_038977	RNA
NC_038979	RNA
NC_038984	RNA
NC_039002	RNA
NC_039004	RNA
NC_039007	RNA
NC_039008	RNA
NC_039011	RNA
NC_039012	RNA
NC_039013	RNA
NC_039014	RNA
NC_039015	RNA
NC_039016	RNA
NC_039017	RNA
NC_039018	RNA
NC_039019	RNA
NC_039020	RNA
NC_039021	RNA
NC_039035	RNA
NC_039072	RNA
NC_039073	RNA
NC_039074	RNA
NC_039075	RNA
NC_039076	RNA
NC_039077	RNA
NC_039078	RNA
NC_039087	RNA
NC_039088	RNA
NC_038319	RNA
NC_039189	RNA
NC_039190	RNA
NC_039194	RNA
NC_039195	RNA
NC_039196	RNA
NC_039197	RNA
NC_039198	RNA
NC_039200	RNA
NC_039201	RNA
NC_039202	RNA
NC_039206	RNA
NC_039208	RNA
NC_039209	RNA
NC_039211	RNA
NC_039212	RNA
NC_039216	RNA
NC_039223	RNA
NC_039230	RNA
NC_039231	RNA
NC_039235	RNA
NC_039236	RNA
NC_039237	RNA
NC_039199	RNA
NC_030452	RNA
NC_034486	RNA
NC_034487	RNA
NC_034506	RNA
NC_034205	RNA
NC_034534	RNA
NC_034535	RNA
NC_034540	RNA
NC_034539	RNA
NC_034557	RNA
NC_034558	RNA
NC_034564	RNA
NC_034536	RNA
NC_034559	RNA
NC_034560	RNA
NC_034565	RNA
NC_034549	RNA
NC_034550	RNA
NC_034530	RNA
NC_034541	RNA
NC_034538	RNA
NC_034537	RNA
NC_034533	RNA
NC_034531	RNA
NC_034529	RNA
NC_034457	RNA
NC_034459	RNA
NC_034461	RNA
NC_034458	RNA
NC_034460	RNA
NC_034468	RNA
NC_030451	RNA
NC_034544	RNA
NC_034543	RNA
NC_034542	RNA
NC_034388	RNA
NC_034389	RNA
NC_034392	RNA
NC_034551	RNA
NC_034466	RNA
NC_034467	RNA
NC_034473	RNA
NC_034444	RNA
NC_034452	RNA
NC_034204	RNA
NC_034207	RNA
NC_034208	RNA
NC_034206	RNA
NC_034569	RNA
NC_034508	RNA
NC_034509	RNA
NC_034515	RNA
NC_034525	RNA
NC_034528	RNA
NC_034518	RNA
NC_034519	RNA
NC_034527	RNA
NC_034516	RNA
NC_034517	RNA
NC_034526	RNA
NC_034568	RNA
NC_039191	RNA
NC_039192	RNA
NC_039193	RNA
NC_038751	RNA
NC_038752	RNA
NC_038753	RNA
NC_038754	RNA
NC_039183	RNA
NC_039184	RNA
NC_038932	RNA
NC_039224	RNA
NC_039225	RNA
NC_039226	RNA
NC_039227	RNA
NC_038574	RNA
NC_038575	RNA
NC_038576	RNA
NC_038577	RNA
NC_038578	RNA
NC_038579	RNA
NC_038580	RNA
NC_038581	RNA
NC_038582	RNA
NC_038583	RNA
NC_038778	RNA
NC_038779	RNA
NC_038780	RNA
NC_038781	RNA
NC_038835	RNA
NC_038817	RNA
NC_038818	RNA
NC_038819	RNA
NC_038820	RNA
NC_038821	RNA
NC_038822	RNA
NC_038839	RNA
NC_038840	RNA
NC_038827	RNA
NC_038828	RNA
NC_038841	RNA
NC_038842	RNA
NC_038829	RNA
NC_038830	RNA
NC_038831	RNA
NC_038832	RNA
NC_038833	RNA
NC_038834	RNA
NC_038298	RNA
NC_038299	RNA
NC_038300	RNA
NC_039005	RNA
NC_039006	RNA
NC_038850	RNA
NC_038851	RNA
NC_039241	RNA
NC_023162	RNA
NC_032681	RNA
NC_039185	RNA
NC_038933	RNA
NC_038836	RNA
NC_004162	RNA
NC_039345	RNA
NC_033492	RNA
NC_033493	RNA
NC_014373	RNA
NC_039476	RNA
NC_029646	RNA
NC_027704	RNA
NC_028963	RNA
NC_032987	RNA
NC_034566	RNA
NC_007733	RNA
NC_015782	RNA
NC_016038	RNA
NC_028237	RNA
NC_040433	RNA
NC_040590	RNA
NC_040592	RNA
NC_040593	RNA
NC_040663	RNA
NC_040777	RNA
NC_040778	RNA
NC_033819	RNA
NC_033818	RNA
NC_040360	RNA
NC_040358	RNA
NC_040385	RNA
NC_040384	RNA
NC_040796	RNA
NC_040357	RNA
NC_042068	RNA
NC_042069	RNA
NC_042070	RNA
NC_001477	RNA
NC_009823	RNA
NC_009824	RNA
NC_009825	RNA
NC_009826	RNA
NC_009827	RNA
NC_038429	RNA
NC_000943	RNA
NC_001655	RNA
NC_001672	RNA
NC_001809	RNA
NC_002031	RNA
NC_003635	RNA
NC_003675	RNA
NC_003676	RNA
NC_003687	RNA
NC_003690	RNA
NC_003996	RNA
NC_004119	RNA
NC_005062	RNA
NC_008718	RNA
NC_008719	RNA
NC_021069	RNA
NC_023424	RNA
NC_023439	RNA
NC_026620	RNA
NC_026624	RNA
NC_027709	RNA
NC_027999	RNA
NC_029054	RNA
NC_030289	RNA
NC_033693	RNA
NC_033694	RNA
NC_033697	RNA
NC_033698	RNA
NC_033699	RNA
NC_033715	RNA
NC_033721	RNA
NC_001437	RNA
NC_005064	RNA
NC_007580	RNA
NC_006551	RNA
NC_008604	RNA
NC_009028	RNA
NC_009029	RNA
NC_012671	RNA
NC_012932	RNA
NC_016997	RNA
NC_017086	RNA
NC_018705	RNA
NC_026623	RNA
NC_027817	RNA
NC_027819	RNA
NC_030401	RNA
NC_032088	RNA
NC_033723	RNA
NC_033724	RNA
NC_033726	RNA
NC_034007	RNA
NC_034018	RNA
NC_034151	RNA
NC_034242	RNA
NC_035889	RNA
NC_039218	RNA
NC_039219	RNA
NC_030791	RNA
NC_040776	RNA
NC_040682	RNA
NC_040610	RNA
NC_040788	RNA
NC_001417	RNA
NC_002690	RNA
NC_004018	RNA
NC_004019	RNA
NC_004020	RNA
NC_009530	RNA
NC_011829	RNA
NC_012091	RNA
NC_012092	RNA
NC_012093	RNA
NC_012533	RNA
NC_012534	RNA
NC_012735	RNA
NC_013699	RNA
NC_022619	RNA
NC_024018	RNA
NC_027221	RNA
NC_027222	RNA
NC_033770	RNA
NC_033771	RNA
NC_034614	RNA
NC_034615	RNA
NC_035070	RNA
NC_035462	RNA
NC_035463	RNA
NC_038257	RNA
NC_038258	RNA
NC_038259	RNA
NC_038273	RNA
NC_038274	RNA
NC_038306	RNA
NC_038309	RNA
NC_038312	RNA
NC_038365	RNA
NC_038368	RNA
NC_038422	RNA
NC_038504	RNA
NC_038513	RNA
NC_038514	RNA
NC_038515	RNA
NC_038584	RNA
NC_038585	RNA
NC_038586	RNA
NC_038587	RNA
NC_038588	RNA
NC_038589	RNA
NC_038590	RNA
NC_038591	RNA
NC_038592	RNA
NC_038593	RNA
NC_038594	RNA
NC_038595	RNA
NC_038596	RNA
NC_038597	RNA
NC_038598	RNA
NC_038599	RNA
NC_038600	RNA
NC_038601	RNA
NC_038602	RNA
NC_038603	RNA
NC_038604	RNA
NC_038605	RNA
NC_038606	RNA
NC_038607	RNA
NC_038608	RNA
NC_038609	RNA
NC_038610	RNA
NC_038611	RNA
NC_038612	RNA
NC_038613	RNA
NC_038706	RNA
NC_038707	RNA
NC_038708	RNA
NC_038843	RNA
NC_038844	RNA
NC_038989	RNA
NC_039009	RNA
NC_039010	RNA
NC_039186	RNA
NC_039187	RNA
NC_039188	RNA
NC_039203	RNA
NC_039204	RNA
NC_039205	RNA
NC_039210	RNA
NC_039217	RNA
NC_039220	RNA
NC_039221	RNA
NC_039222	RNA
NC_042071	RNA
NC_042072	RNA
NC_042073	RNA
NC_027716	RNA
NC_024889	RNA
NC_038425	RNA
NC_038431	RNA
NC_027715	RNA
NC_027717	RNA
NC_001654	RNA
NC_043029	RNA
NC_043034	RNA
NC_043035	RNA
NC_043036	RNA
NC_043037	RNA
NC_043045	RNA
NC_043046	RNA
NC_043047	RNA
NC_043049	RNA
NC_043050	RNA
NC_043051	RNA
NC_043064	RNA
NC_043065	RNA
NC_043066	RNA
NC_043067	RNA
NC_043068	RNA
NC_043069	RNA
NC_043070	RNA
NC_043071	RNA
NC_043072	RNA
NC_043073	RNA
NC_043074	RNA
NC_043075	RNA
NC_043076	RNA
NC_043077	RNA
NC_043078	RNA
NC_043079	RNA
NC_043080	RNA
NC_043081	RNA
NC_043082	RNA
NC_043083	RNA
NC_043084	RNA
NC_043085	RNA
NC_043086	RNA
NC_043087	RNA
NC_043088	RNA
NC_043089	RNA
NC_043090	RNA
NC_043091	RNA
NC_043095	RNA
NC_043096	RNA
NC_043097	RNA
NC_043098	RNA
NC_043099	RNA
NC_043100	RNA
NC_043101	RNA
NC_043102	RNA
NC_043103	RNA
NC_043106	RNA
NC_043107	RNA
NC_043108	RNA
NC_043109	RNA
NC_043111	RNA
NC_043112	RNA
NC_043113	RNA
NC_043114	RNA
NC_043115	RNA
NC_043116	RNA
NC_043117	RNA
NC_043118	RNA
NC_043123	RNA
NC_043124	RNA
NC_043125	RNA
NC_043126	RNA
NC_043127	RNA
NC_043132	RNA
NC_043133	RNA
NC_043134	RNA
NC_043135	RNA
NC_043136	RNA
NC_043137	RNA
NC_043138	RNA
NC_043139	RNA
NC_043140	RNA
NC_043141	RNA
NC_043142	RNA
NC_043144	RNA
NC_043145	RNA
NC_043146	RNA
NC_043147	RNA
NC_043148	RNA
NC_043149	RNA
NC_043150	RNA
NC_043151	RNA
NC_043152	RNA
NC_043153	RNA
NC_043154	RNA
NC_043155	RNA
NC_043156	RNA
NC_043157	RNA
NC_043158	RNA
NC_043159	RNA
NC_043160	RNA
NC_043161	RNA
NC_043162	RNA
NC_043163	RNA
NC_043164	RNA
NC_043165	RNA
NC_043166	RNA
NC_043168	RNA
NC_043169	RNA
NC_043170	RNA
NC_043171	RNA
NC_043172	RNA
NC_043173	RNA
NC_043174	RNA
NC_043175	RNA
NC_043176	RNA
NC_043177	RNA
NC_043180	RNA
NC_043181	RNA
NC_043182	RNA
NC_043183	RNA
NC_043184	RNA
NC_043185	RNA
NC_043186	RNA
NC_043187	RNA
NC_043188	RNA
NC_043189	RNA
NC_043190	RNA
NC_043191	RNA
NC_043192	RNA
NC_043197	RNA
NC_043198	RNA
NC_043199	RNA
NC_043206	RNA
NC_043207	RNA
NC_043208	RNA
NC_043209	RNA
NC_043210	RNA
NC_043213	RNA
NC_043385	RNA
NC_043386	RNA
NC_043389	RNA
NC_043392	RNA
NC_043393	RNA
NC_043394	RNA
NC_043395	RNA
NC_043396	RNA
NC_043397	RNA
NC_043400	RNA
NC_043401	RNA
NC_043402	RNA
NC_043403	RNA
NC_043406	RNA
NC_043407	RNA
NC_043408	RNA
NC_043409	RNA
NC_043411	RNA
NC_043412	RNA
NC_043416	RNA
NC_043417	RNA
NC_043419	RNA
NC_043420	RNA
NC_043421	RNA
NC_043422	RNA
NC_043423	RNA
NC_043424	RNA
NC_043425	RNA
NC_043426	RNA
NC_043430	RNA
NC_043431	RNA
NC_043447	RNA
NC_043448	RNA
NC_043450	RNA
NC_043451	RNA
NC_043452	RNA
NC_043453	RNA
NC_043470	RNA
NC_043471	RNA
NC_043472	RNA
NC_043473	RNA
NC_043474	RNA
NC_043475	RNA
NC_043476	RNA
NC_043483	RNA
NC_043484	RNA
NC_043485	RNA
NC_043486	RNA
NC_043488	RNA
NC_043489	RNA
NC_043490	RNA
NC_043493	RNA
NC_043494	RNA
NC_043495	RNA
NC_043496	RNA
NC_043497	RNA
NC_043498	RNA
