ID	CDSs_AUGUSTUS_HUMAN
NC_040628	2
NC_040629	1
NC_040630	1
NC_040631	2
NC_040632	2
NC_040633	2
NC_040634	2
NC_040635	2
NC_040636	2
NC_040637	1
NC_040638	3
NC_040639	2
NC_040640	2
NC_040641	1
NC_040642	1
NC_040643	2
NC_040644	2
NC_040645	1
NC_040646	1
NC_040647	1
NC_040649	1
NC_040650	1
NC_040651	2
NC_040652	2
NC_040653	2
NC_040654	1
NC_040655	2
NC_040656	1
NC_040657	2
NC_040658	1
NC_040659	2
NC_040660	2
NC_040662	2
NC_040663	2
NC_040664	2
NC_040665	1
NC_040666	1
NC_040667	1
NC_040668	1
NC_040669	4
NC_040670	1
NC_040671	1
NC_040672	1
NC_040673	1
NC_040674	1
NC_040675	1
NC_040676	3
NC_040677	2
NC_040678	2
NC_040680	2
NC_040681	47
NC_040682	1
NC_040683	1
NC_040684	1
NC_040685	1
NC_040686	1
NC_040687	1
NC_040688	2
NC_040689	3
NC_040690	2
NC_040691	1
NC_040692	2
NC_040693	2
NC_040694	2
NC_040695	2
NC_040697	1
NC_040698	3
NC_040699	52
NC_040700	2
NC_040701	2
NC_040702	1
NC_040703	2
NC_040704	1
NC_040705	2
NC_040706	2
NC_040707	1
NC_040708	1
NC_040709	2
NC_040710	3
NC_040711	1
NC_040712	1
NC_040713	1
NC_040714	2
NC_040715	2
NC_040716	1
NC_040717	1
NC_040719	1
NC_040720	2
NC_040721	2
NC_040722	4
NC_040723	2
NC_040724	1
NC_040725	2
NC_040726	1
NC_040727	2
NC_040728	1
NC_040729	1
NC_040730	1
NC_040731	1
NC_040732	1
NC_040733	1
NC_040734	1
NC_040735	1
NC_040736	1
NC_040738	1
NC_040739	1
NC_040740	1
NC_040741	2
NC_040742	1
NC_040743	2
NC_040746	1
NC_040747	1
NC_040748	1
NC_040751	1
NC_040752	2
NC_040753	1
NC_040754	1
NC_040755	1
NC_040756	1
NC_040757	1
NC_040758	1
NC_040759	1
NC_040760	1
NC_040761	1
NC_040762	1
NC_040763	1
NC_040764	1
NC_040765	1
NC_040766	1
NC_040767	1
NC_040768	1
NC_040769	1
NC_040770	1
NC_040771	1
NC_040772	1
NC_040773	2
NC_040774	2
NC_040775	2
NC_040776	1
NC_040777	1
NC_040778	2
NC_040779	3
NC_040780	1
NC_040781	1
NC_040782	1
NC_040783	1
NC_040784	2
NC_040785	1
NC_040786	3
NC_040787	1
NC_040788	1
NC_040789	71
NC_040790	1
NC_040791	2
NC_040792	2
NC_040793	1
NC_040795	1
NC_040796	4
NC_040797	1
NC_040798	1
NC_040799	1
NC_040800	1
NC_040801	1
NC_040802	1
NC_040803	2
NC_040804	1
NC_040805	2
NC_040806	2
NC_040807	2
NC_040808	1
NC_040809	1
NC_040810	1
NC_040811	6
NC_040812	1
NC_040813	1
NC_040814	2
NC_040815	1
NC_040817	2
NC_040818	2
NC_040820	2
NC_040821	1
NC_040822	1
NC_040823	1
NC_040824	2
NC_040825	1
NC_040826	1
NC_040827	2
NC_040828	2
NC_040829	1
NC_040830	1
NC_040831	1
NC_040832	2
NC_040833	3
NC_040834	4
NC_040835	3
NC_040836	1
NC_040837	1
NC_040838	2
NC_040839	2
NC_040840	5
NC_040841	1
NC_040842	1
NC_040843	1
NC_040844	1
NC_040845	1
NC_040846	2
NC_040847	1
NC_040876	1
NC_043031	1
NC_043032	1
NC_043033	1
NC_043035	1
NC_043036	1
NC_043037	1
NC_043038	1
NC_043039	1
NC_043040	1
NC_043042	19
NC_043043	3
NC_043044	1
NC_043045	1
NC_043046	1
NC_043047	1
NC_043048	3
NC_043049	1
NC_043050	1
NC_043051	1
NC_043052	1
NC_043053	1
NC_043054	65
NC_043055	1
NC_043056	1
NC_043057	1
NC_043058	2
NC_043059	2
NC_043061	1
NC_043064	1
NC_043065	1
NC_043066	1
NC_043067	4
NC_043070	1
NC_043071	1
NC_043072	1
NC_043073	1
NC_043075	1
NC_043076	1
NC_043079	2
NC_043081	2
NC_043083	1
NC_043087	2
NC_043088	2
NC_043091	1
NC_043092	1
NC_043094	1
NC_043095	2
NC_043096	2
NC_043097	1
NC_043098	2
NC_043099	1
NC_043100	1
NC_043102	2
NC_043103	1
NC_043104	1
NC_043105	6
NC_043106	5
NC_043107	3
NC_043108	4
NC_043109	1
NC_043110	1
NC_043114	1
NC_043115	1
NC_043116	1
NC_043119	2
NC_043120	2
NC_043121	2
NC_043122	1
NC_043123	4
NC_043126	1
NC_043129	79
NC_043130	1
NC_043132	1
NC_043133	1
NC_043134	1
NC_043135	1
NC_043136	1
NC_043137	1
NC_043138	1
NC_043139	1
NC_043140	1
NC_043141	1
NC_043142	1
NC_043143	1
NC_043144	1
NC_043145	1
NC_043146	1
NC_043147	1
NC_043148	1
NC_043149	1
NC_043150	1
NC_043151	1
NC_043152	1
NC_043153	1
NC_043154	1
NC_043155	1
NC_043156	1
NC_043157	1
NC_043158	1
NC_043159	1
NC_043160	1
NC_043161	1
NC_043162	1
NC_043163	1
NC_043164	1
NC_043165	1
NC_043166	1
NC_043167	1
NC_043168	1
NC_043169	1
NC_043170	1
NC_043171	1
NC_043172	1
NC_043173	1
NC_043175	1
NC_043177	1
NC_043180	1
NC_043181	1
NC_043182	1
NC_043183	1
NC_043184	2
NC_043185	1
NC_043186	1
NC_043187	1
NC_043188	1
NC_043189	1
NC_043190	1
NC_043191	1
NC_043192	1
NC_043194	1
NC_043195	1
NC_043197	1
NC_043206	1
NC_043210	2
NC_043211	1
NC_043213	2
NC_043215	1
NC_043216	3
NC_043217	1
NC_043218	1
NC_043222	1
NC_043223	78
NC_043224	3
NC_043225	9
NC_043226	7
NC_043227	8
NC_043228	18
NC_043231	1
NC_043232	1
NC_043233	1
NC_043234	1
NC_043235	242
NC_043236	1
NC_043237	1
NC_043238	1
NC_043239	1
NC_043242	2
NC_043243	2
NC_043244	3
NC_043245	1
NC_043246	1
NC_043247	1
NC_043248	1
NC_043249	6
NC_043250	3
NC_043251	3
NC_043252	39
NC_043253	3
NC_043254	39
NC_043255	8
NC_043256	5
NC_043257	4
NC_043261	1
NC_043262	1
NC_043263	2
NC_043264	1
NC_043266	2
NC_043267	1
NC_043271	1
NC_043273	1
NC_043279	1
NC_043280	1
NC_043283	1
NC_043284	1
NC_043285	1
NC_043289	1
NC_043292	1
NC_043293	1
NC_043301	1
NC_043307	3
NC_043308	8
NC_043309	2
NC_043310	3
NC_043311	1
NC_043312	2
NC_043313	22
NC_043314	24
NC_043315	3
NC_043316	2
NC_043317	11
NC_043318	7
NC_043319	3
NC_043320	3
NC_043321	5
NC_043322	6
NC_043323	6
NC_043324	3
NC_043325	3
NC_043326	9
NC_043327	2
NC_043328	2
NC_043329	1
NC_043330	4
NC_043331	4
NC_043332	6
NC_043333	2
NC_043334	1
NC_043335	3
NC_043336	4
NC_043337	5
NC_043338	2
NC_043339	3
NC_043340	6
NC_043341	7
NC_043342	5
NC_043343	5
NC_043344	3
NC_043345	6
NC_043346	5
NC_043347	2
NC_043348	7
NC_043349	7
NC_043350	4
NC_043351	6
NC_043352	13
NC_043353	1
NC_043354	3
NC_043355	1
NC_043356	6
NC_043357	5
NC_043358	2
NC_043359	9
NC_043360	1
NC_043361	10
NC_043362	2
NC_043363	1
NC_043367	1
NC_043368	1
NC_043369	1
NC_043370	1
NC_043371	1
NC_043373	1
NC_043374	1
NC_043376	1
NC_043382	1
NC_043383	1
NC_043384	1
NC_043385	1
NC_043388	1
NC_043389	1
NC_043390	1
NC_043392	1
NC_043393	1
NC_043394	1
NC_043395	1
NC_043396	1
NC_043397	1
NC_043398	1
NC_043399	2
NC_043400	1
NC_043401	2
NC_043402	2
NC_043403	3
NC_043404	1
NC_043405	2
NC_043406	5
NC_043409	1
NC_043410	2
NC_043411	1
NC_043412	2
NC_043413	1
NC_043414	2
NC_043415	1
NC_043416	1
NC_043417	2
NC_043418	2
NC_043420	1
NC_043421	1
NC_043422	1
NC_043423	1
NC_043424	1
NC_043425	1
NC_043428	1
NC_043430	1
NC_043431	1
NC_043432	4
NC_043433	2
NC_043434	1
NC_043435	1
NC_043436	1
NC_043437	1
NC_043438	1
NC_043439	1
NC_043440	1
NC_043441	1
NC_043442	1
NC_043443	1
NC_043444	2
NC_043445	3
NC_043446	1
NC_043447	1
NC_043448	1
NC_043449	1
NC_043450	1
NC_043452	1
NC_043453	2
NC_043465	1
NC_043467	1
NC_043468	1
NC_043470	3
NC_043471	1
NC_043472	1
NC_043473	1
NC_043474	4
NC_043475	1
NC_043476	1
NC_043477	1
NC_043478	1
NC_043479	1
NC_043480	1
NC_043481	1
NC_043482	1
NC_043483	3
NC_043484	2
NC_043485	4
NC_043486	3
NC_043487	1
NC_043488	3
NC_043489	1
NC_043490	3
NC_043491	3
NC_043492	1
NC_043493	1
NC_043495	1
NC_043496	1
NC_043497	1
NC_043498	1
NC_043499	1
NC_043500	1
NC_043501	1
NC_043502	1
NC_043503	1
NC_043504	1
NC_043505	2
NC_043506	1
NC_043507	1
NC_043508	1
NC_043509	1
NC_043510	1
NC_043511	1
NC_043512	1
NC_043513	2
NC_043514	2
NC_043515	3
NC_043516	1
NC_043517	2
NC_043518	1
NC_043519	1
NC_043520	50
NC_043521	1
NC_043523	2
NC_043524	1
NC_043525	4
NC_043526	1
NC_043527	1
NC_043528	1
NC_043529	38
NC_043530	119
NC_043531	2
NC_043532	1
NC_043533	2
NC_043534	2
NC_043535	1
NC_043536	1
NC_043537	1
NC_043538	3
NC_043539	4
NC_043540	3
NC_043541	1
NC_043542	2
NC_043543	2
NC_043544	1
NC_043546	1
NC_043550	1
NC_043551	1
NC_043552	1
NC_043553	1
NC_043554	1
NC_043556	1
NC_043558	1
NC_043559	1
NC_043560	1
NC_043561	1
NC_043562	1
NC_043563	1
NC_043566	1
NC_043567	1
NC_043569	1
NC_043573	1
NC_043576	1
NC_043578	1
NC_043580	1
NC_043581	1
NC_043582	1
NC_043583	1
NC_043584	1
NC_043585	1
NC_043588	1
NC_043589	1
NC_043590	1
NC_043591	1
NC_043593	1
NC_043594	1
NC_043597	1
NC_043598	1
NC_043600	1
NC_043601	1
NC_043602	1
NC_043604	1
NC_043605	1
NC_043606	1
NC_043607	1
NC_043610	2
NC_043611	1
NC_043612	1
NC_043613	1
NC_043614	1
NC_043616	1
NC_043617	1
NC_043618	1
NC_043621	1
NC_043622	1
NC_043623	1
NC_043625	1
NC_043626	1
NC_043627	1
NC_043628	1
NC_043629	1
NC_043631	1
NC_043632	1
NC_043634	1
NC_043635	1
NC_043636	1
NC_043637	1
NC_043639	1
NC_043640	1
NC_043641	1
NC_043642	1
NC_043644	1
NC_043646	1
NC_043648	4
NC_043649	1
NC_043651	1
NC_043656	1
NC_043657	1
NC_043658	1
NC_043659	1
NC_043660	1
NC_043661	1
NC_043662	1
NC_043663	1
NC_043664	1
NC_043665	1
NC_043666	1
NC_043667	2
NC_043668	1
NC_043670	2
NC_043671	1
NC_043672	1
NC_043673	1
NC_043674	1
NC_043675	1
NC_043676	1
NC_043677	1
NC_043678	1
NC_043679	1
NC_043680	1
NC_043681	1
NC_043682	2
NC_043683	1
NC_043684	1
NC_043685	1
NC_043686	1
NC_043687	1
NC_043688	1
NC_043689	1
NC_043690	1
NC_043692	1
NC_043696	1
NC_043698	1
NC_043699	1
NC_044045	1
NC_044046	1
NC_044047	2
NC_044853	1
NC_044854	1
NC_044855	2
NC_044856	1
NC_044932	1
NC_044934	15
NC_044936	19
NC_044937	196
NC_044938	127
NC_044939	129
NC_044941	59
NC_044942	61
NC_044943	55
NC_044944	68
NC_044945	58
NC_044946	63
NC_044947	58
NC_044948	68
NC_044949	63
NC_044950	61
NC_044951	62
NC_044952	64
NC_044953	58
NC_044954	59
NC_044955	60
NC_044956	59
NC_044957	55
NC_044958	60
NC_044959	65
NC_044960	14
NC_045512	1
NC_045762	3
NC_046954	2
NC_046955	1
NC_046956	4
NC_046957	1
NC_046958	2
NC_046959	4
NC_046960	1
NC_046961	3
NC_046962	1
NC_046963	5
NC_046964	3
NC_046965	3
NC_048209	1
NC_048210	1
NC_048211	1
NC_048212	1
NC_048213	2
NC_048214	2
NC_048215	3
NC_048216	2
NC_048217	1
NC_049200	2
NC_050697	1
NC_050698	2
NC_052230	3
NC_052231	1
NC_052680	1
NC_052681	1
NC_052682	1
NC_052683	1
NC_052684	1
NC_052686	1
NC_052925	1
NC_052926	1
NC_052927	1
NC_052928	1
NC_052931	1
