ID	CDSs_PHANOTATE
NC_001266	191
NC_001132	181
NC_003389	159
NC_001731	252
NC_021248	404
NC_038921	3
NC_038931	33
NC_005946	169
NC_001659	208
NC_044941	226
NC_044943	220
NC_044945	235
NC_044946	236
NC_044947	226
NC_044955	232
NC_044959	242
NC_000852	444
NC_001876	41
NC_001734	35
NC_004105	307
NC_002520	288
NC_043363	2
NC_043364	2
NC_043365	4
NC_043366	4
NC_008291	303
NC_003391	283
NC_031033	241
NC_038334	4
NC_001824	118
NC_002687	599
NC_028107	42
NC_006144	40
NC_028103	40
NC_005179	153
NC_011183	246
NC_043093	1
NC_001958	32
NC_044937	413
NC_005309	421
NC_002702	39
NC_043233	5
NC_043234	1
NC_009898	511
NC_030792	35
NC_044936	45
NC_043237	1
NC_043239	2
NC_043240	1
NC_043241	1
NC_023426	328
NC_032111	244
NC_027705	38
NC_015780	249
NC_024451	283
NC_035619	42
NC_001993	320
NC_043235	470
NC_043236	1
NC_017940	201
NC_038553	380
NC_028461	198
NC_038507	156
NC_011202	50
NC_011203	49
NC_043454	3
NC_043455	1
NC_043456	10
NC_043457	1
NC_043458	1
NC_043459	2
NC_043460	3
NC_043461	3
NC_043462	2
NC_043463	1
NC_043464	2
NC_043465	3
NC_020074	41
NC_008361	293
NC_002501	30
NC_002513	53
NC_004037	35
NC_013804	169
NC_005337	138
NC_001460	45
NC_000942	37
NC_003266	50
NC_001454	38
NC_010956	45
NC_001813	43
NC_002685	43
NC_002642	163
NC_043214	1
NC_043215	1
NC_011335	160
NC_043216	5
NC_043217	1
NC_003219	6
NC_003220	10
NC_031038	248
NC_021221	61
NC_038332	64
NC_003038	260
NC_003494	135
NC_007346	606
NC_035188	144
NC_009989	31
NC_001720	64
NC_015323	59
NC_000899	62
NC_014969	67
NC_038508	1
NC_014649	1305
NC_043242	6
NC_043243	4
NC_043244	5
NC_043245	12
NC_043246	6
NC_043247	4
NC_043248	5
NC_043249	8
NC_043250	9
NC_043251	5
NC_043252	71
NC_043253	7
NC_043254	89
NC_043255	64
NC_043256	28
NC_043257	10
NC_005830	45
NC_022563	164
NC_021312	539
NC_005902	316
NC_009233	262
NC_006549	173
NC_005832	166
NC_006966	200
NC_006879	42
NC_008724	403
NC_044938	300
NC_008518	248
NC_028238	240
NC_023615	230
NC_008187	375
NC_023611	238
NC_043130	1
NC_043129	273
NC_003027	167
NC_004003	182
NC_043092	1
NC_009899	480
NC_043094	1
NC_008603	423
NC_043178	1
NC_028113	41
NC_044956	221
NC_044957	217
NC_028094	596
NC_011646	42
NC_034382	41
NC_043179	1
NC_039034	169
NC_011132	35
NC_033778	181
NC_012584	37
NC_020485	45
NC_003310	282
NC_030394	206
NC_013288	281
NC_024446	427
NC_012959	44
NC_043405	10
NC_044958	236
NC_043695	2
NC_043696	2
NC_014637	678
NC_013756	559
NC_015932	35
NC_014789	278
NC_015123	29
NC_016895	39
NC_020852	299
NC_023841	61
NC_020840	57
NC_020864	286
NC_020869	31
NC_024474	53
NC_024684	39
NC_014564	54
NC_014765	235
NC_014767	280
NC_014766	295
NC_022266	38
NC_016924	225
NC_014899	38
NC_024150	37
NC_020487	44
NC_015225	42
NC_015326	527
NC_040352	3
NC_015960	209
NC_016072	1391
NC_027925	918
NC_017825	49
NC_040307	8
NC_017979	57
NC_044939	292
NC_020104	1278
NC_008030	197
NC_021249	366
NC_021247	291
NC_021246	369
NC_040311	6
NC_021901	234
NC_023613	244
NC_035460	203
NC_021333	26
NC_021858	2751
NC_022098	3742
NC_023682	6
NC_023683	1
NC_022612	54
NC_022613	61
NC_022990	29
NC_037656	147
NC_038511	623
NC_023423	1079
NC_023848	223
NC_024697	516
NC_024071	4
NC_033276	5
NC_040312	5
NC_040353	3
NC_040354	5
NC_040305	5
NC_040308	6
NC_028258	5
NC_040355	3
NC_040356	3
NC_015455	30
NC_016437	31
NC_024486	54
NC_024704	2
NC_024705	2
NC_024706	2
NC_024707	4
NC_024708	2
NC_024907	3
NC_028269	44
NC_028270	33
NC_028257	38
NC_025678	39
NC_025412	562
NC_025963	147
NC_025962	44
NC_026137	5
NC_024010	3
NC_024011	2
NC_024014	1
NC_028104	133
NC_028112	275
NC_028110	259
NC_028108	273
NC_026798	8
NC_026801	4
NC_026799	2
NC_026800	2
NC_026954	1
NC_026955	4
NC_026440	3699
NC_027196	3
NC_027197	7
NC_027708	35
NC_027127	3
NC_028091	303
NC_028093	281
NC_028092	279
NC_030461	5
NC_027867	932
NC_040310	4
NC_027529	3
NC_027707	244
NC_029601	2
NC_029634	4
NC_029640	4
NC_029603	2
NC_029602	2
NC_029606	1
NC_029608	2
NC_029615	1
NC_029618	1
NC_029621	2
NC_029632	2
NC_029607	6
NC_029589	3
NC_029612	3
NC_029590	2
NC_029592	3
NC_029594	8
NC_029595	3
NC_029596	2
NC_029599	5
NC_029604	3
NC_029609	3
NC_029610	5
NC_029622	4
NC_029628	3
NC_029636	3
NC_029637	3
NC_029639	3
NC_029613	2
NC_029614	4
NC_029630	4
NC_029619	14
NC_029611	6
NC_029577	4
NC_029579	6
NC_029581	3
NC_029586	2
NC_029588	5
NC_029605	8
NC_029591	3
NC_029593	3
NC_029597	8
NC_029598	6
NC_029580	3
NC_029600	5
NC_029616	6
NC_029623	6
NC_029624	6
NC_029631	5
NC_029633	4
NC_029635	3
NC_029638	4
NC_029625	2
NC_029626	6
NC_029582	4
NC_029627	3
NC_029629	3
NC_029583	4
NC_029584	3
NC_029585	3
NC_029587	3
NC_027778	147
NC_038333	36
NC_044960	31
NC_028105	42
NC_031465	669
NC_028095	5
NC_034257	1
NC_034258	2
NC_034259	3
NC_034260	1
NC_028468	5
NC_028493	4
NC_028498	1
NC_028469	1
NC_028484	5
NC_028487	6
NC_028489	2
NC_029056	4
NC_010191	270
NC_029899	41
NC_029902	40
NC_030860	38
NC_030874	36
NC_029898	39
NC_029308	5
NC_029310	4
NC_034209	5
NC_029620	4
NC_029692	547
NC_040306	5
NC_030230	612
NC_030149	2
NC_030130	7
NC_030137	6
NC_030136	5
NC_030132	3
NC_030131	4
NC_030133	4
NC_030134	3
NC_030135	3
NC_030150	2
NC_030204	10
NC_030880	3
NC_030881	2
NC_030883	2
NC_034249	545
NC_030453	4
NC_030656	150
NC_030842	175
NC_030841	8
NC_030846	4
NC_030845	2
NC_028381	3
NC_033423	391
NC_032108	969
NC_040309	15
NC_031503	55
NC_031748	6
NC_031689	4
NC_031686	3
NC_031693	3
NC_032001	432
NC_034241	1
NC_034244	6
NC_032105	39
NC_032475	2
NC_033272	10
NC_032458	4
NC_032479	1
NC_032412	1
NC_034383	561
NC_015230	20
NC_034156	4
NC_034152	5
NC_034153	6
NC_034157	2
NC_034154	7
NC_033775	576
NC_033825	8
NC_033826	4
NC_021168	43
NC_034441	7
NC_034626	42
NC_035072	39
NC_030116	32
NC_035130	6
NC_035131	6
NC_035128	9
NC_035216	1
NC_035217	1
NC_035222	1
NC_035223	1
NC_035133	16
NC_035124	5
NC_035123	4
NC_035129	5
NC_035132	8
NC_035125	2
NC_035121	1
NC_035126	1
NC_035120	2
NC_035122	1
NC_035119	2
NC_031948	38
NC_035475	5
NC_036594	2353
NC_035464	24
NC_035468	232
NC_035469	247
NC_040612	215
NC_040313	3
NC_036582	345
NC_036596	1
NC_036601	3
NC_037060	3
NC_037057	252
NC_043128	2
NC_040316	6
NC_040315	5
NC_040314	2
NC_039032	53
NC_034834	35
NC_040811	33
NC_040577	69
NC_034974	3
NC_031137	3
NC_031140	2
NC_031143	5
NC_031219	1
NC_031223	3
NC_031286	3
NC_031289	2
NC_031290	2
NC_031296	3
NC_031297	3
NC_030751	4
NC_031310	4
NC_031311	4
NC_031315	2
NC_031322	2
NC_028793	7
NC_031319	4
NC_002200	11
NC_052230	13
NC_052231	3
NC_052925	1
NC_052926	1
NC_052927	2
NC_052928	1
NC_052929	1
NC_052930	2
NC_052931	1
NC_052680	1
NC_052681	1
NC_052682	1
NC_052683	1
NC_052684	1
NC_052685	1
NC_052686	2
NC_044942	219
NC_003977	4
NC_038882	4
