ID	CDSs_MGA
NC_043599	3
NC_043594	1
NC_043595	1
NC_043596	1
NC_043588	1
NC_043589	2
NC_043590	1
NC_043591	1
NC_043592	3
NC_043593	1
NC_043697	1
NC_043698	1
NC_043699	1
NC_043549	1
NC_043550	1
NC_043551	1
NC_043555	1
NC_043556	1
NC_043557	1
NC_043585	1
NC_043586	2
NC_043587	1
NC_043615	1
NC_043616	1
NC_043617	1
NC_043546	1
NC_043547	1
NC_043548	1
NC_043653	1
NC_043654	1
NC_043655	1
NC_043570	1
NC_043571	2
NC_043572	2
NC_043564	1
NC_043565	1
NC_043566	2
NC_043567	2
NC_043568	2
NC_043569	1
NC_043650	1
NC_043651	1
NC_043652	1
NC_043645	2
NC_043646	1
NC_043647	1
NC_043387	1
NC_043388	1
NC_043692	1
NC_043693	1
NC_043694	2
NC_043648	5
NC_043649	1
NC_043582	1
NC_043583	1
NC_043584	1
NC_043573	1
NC_043574	1
NC_043575	1
NC_043437	2
NC_043438	1
NC_043439	2
NC_043600	1
NC_043601	1
NC_043602	1
NC_043603	1
NC_043604	1
NC_043605	1
NC_043509	1
NC_043510	1
NC_043511	2
NC_043506	1
NC_043507	1
NC_043508	1
NC_043038	2
NC_043039	1
NC_043040	2
NC_043041	2
NC_043398	2
NC_043399	3
NC_043031	1
NC_043032	2
NC_043033	1
NC_043443	1
NC_043444	2
NC_043662	1
NC_043663	1
NC_043664	2
NC_043665	2
NC_043666	1
NC_043667	1
NC_043668	1
NC_043612	2
NC_043613	1
NC_043614	1
NC_043621	1
NC_043622	2
NC_043623	2
NC_043624	1
NC_043625	1
NC_043626	2
NC_043477	1
NC_043478	2
NC_043479	1
NC_043480	1
NC_043481	2
NC_043482	1
NC_043642	1
NC_043643	1
NC_043644	3
NC_043679	1
NC_043680	2
NC_043681	1
NC_043440	1
NC_043441	1
NC_043442	2
NC_043434	1
NC_043435	1
NC_043436	1
NC_043686	1
NC_043687	1
NC_043688	1
NC_043220	2
NC_043288	1
NC_043294	1
NC_043298	1
NC_043300	1
NC_043307	7
NC_043308	17
NC_043309	7
NC_043310	4
NC_043311	1
NC_043312	7
NC_043315	4
NC_043316	13
NC_043317	16
NC_043319	7
NC_043320	11
NC_043321	3
NC_043322	4
NC_043323	4
NC_043324	5
NC_043325	19
NC_043326	16
NC_043328	3
NC_043332	2
NC_043334	2
NC_043335	6
NC_043337	14
NC_043338	6
NC_043339	8
NC_043340	9
NC_043342	8
NC_043344	9
NC_043345	12
NC_043346	11
NC_043347	7
NC_043348	9
NC_043349	6
NC_043350	8
NC_043351	8
NC_043352	14
NC_043354	11
NC_043356	2
NC_043357	3
NC_043358	6
NC_043359	6
NC_043361	18
NC_043362	5
NC_043383	3
NC_043384	3
NC_043367	1
NC_043368	1
NC_043369	1
NC_043370	2
NC_043371	1
NC_043372	1
NC_043373	3
NC_043374	1
NC_043375	1
NC_043377	1
NC_043380	1
NC_043238	3
NC_043231	1
NC_043232	1
NC_043336	5
NC_043341	6
NC_043343	2
NC_043353	2
NC_043355	1
NC_043360	8
NC_043221	1
NC_043222	1
NC_043390	1
NC_043391	1
NC_043287	1
NC_043290	1
NC_043292	1
NC_043293	1
NC_043295	1
NC_043296	1
NC_043297	1
NC_043218	1
NC_043466	1
NC_043467	1
NC_043468	1
NC_043275	1
NC_043276	1
NC_043277	1
NC_043278	1
NC_043282	1
NC_043284	1
NC_043286	1
NC_043305	1
NC_043306	1
NC_043301	1
NC_043304	1
NC_043313	48
NC_043314	46
NC_043318	8
NC_043329	6
NC_043330	7
NC_043331	7
NC_043333	2
NC_040606	103
NC_040671	2
NC_040656	1
NC_040621	96
NC_040362	3
NC_040434	2
NC_040600	3
NC_040594	2
NC_031947	2
NC_040363	1
NC_040650	2
NC_040797	3
NC_040595	2
NC_040783	3
NC_040665	2
NC_040780	2
NC_040524	2
NC_040525	2
NC_040782	2
NC_040666	2
NC_040526	1
NC_040781	2
NC_040527	2
NC_040596	3
NC_040597	2
NC_040667	3
NC_040779	3
NC_040522	3
NC_040523	3
NC_040664	5
NC_040528	2
NC_040668	2
NC_040773	2
NC_040429	2
NC_040467	2
NC_040657	2
NC_040658	2
NC_040774	2
NC_040430	2
NC_040468	4
NC_040659	2
NC_040660	3
NC_040775	2
NC_040431	2
NC_040588	1
NC_040589	4
NC_040661	7
NC_040598	4
NC_040793	2
NC_040184	1
NC_040599	2
NC_040669	4
NC_040535	6
NC_040784	3
NC_040562	4
NC_040188	1
NC_040670	2
NC_040530	2
NC_040785	3
NC_040190	3
NC_040529	2
NC_040602	6
NC_040786	7
NC_040383	2
NC_040382	3
NC_040380	1
NC_040386	2
NC_040787	5
NC_040790	1
NC_040532	3
NC_040379	3
NC_040791	3
NC_040795	5
NC_040531	2
NC_040792	4
NC_040537	2
NC_040533	3
NC_040554	4
NC_040616	5
NC_040541	5
NC_040538	4
NC_040607	4
NC_040676	4
NC_040677	3
NC_040615	98
NC_040611	5
NC_040317	2
NC_040331	2
NC_040545	5
NC_040550	5
NC_040619	5
NC_040620	5
NC_040688	6
NC_040691	4
NC_040803	4
NC_040804	5
NC_040805	5
NC_040806	5
NC_040604	5
NC_040555	3
NC_040534	5
NC_040623	4
NC_040694	3
NC_040695	3
NC_040789	76
NC_040539	87
NC_040549	4
NC_040546	2
NC_040617	2
NC_040686	4
NC_040547	2
NC_040801	2
NC_040618	1
NC_040687	1
NC_040601	1
NC_040809	3
NC_040692	3
NC_040807	3
NC_040808	3
NC_040552	4
NC_040622	3
NC_040693	3
NC_040699	113
NC_040635	4
NC_040673	1
NC_040432	3
NC_040662	2
NC_040591	2
NC_040536	121
NC_040561	2
NC_040351	2
NC_040553	4
NC_040810	2
NC_040818	4
NC_040723	4
NC_040684	1
NC_040652	2
NC_040603	4
NC_040672	3
NC_040800	3
NC_040633	2
NC_040704	2
NC_040632	2
NC_040702	1
NC_040816	1
NC_040559	2
NC_040560	1
NC_040564	4
NC_040640	5
NC_040813	3
NC_040556	5
NC_040626	2
NC_040548	6
NC_040820	2
NC_040675	2
NC_040361	1
NC_040719	2
NC_040613	2
NC_040614	4
NC_040798	1
NC_040542	5
NC_040377	3
NC_040330	4
NC_040376	1
NC_040378	2
NC_040639	2
NC_040540	4
NC_040703	3
NC_040817	4
NC_040714	4
NC_040802	2
NC_040608	4
NC_040678	2
NC_040568	2
NC_040826	2
NC_040710	4
NC_040605	2
NC_040674	2
NC_040624	2
NC_040696	1
NC_040697	1
NC_040812	2
NC_040706	5
NC_040609	2
NC_040715	3
NC_040819	6
NC_040683	1
NC_040566	3
NC_040821	4
NC_040822	4
NC_040634	5
NC_040705	3
NC_040565	8
NC_040680	4
NC_040625	7
NC_040698	12
NC_040799	1
NC_040630	3
NC_040543	2
NC_040835	4
NC_040627	4
NC_040570	5
NC_040544	1
NC_040638	3
NC_040642	1
NC_040649	1
NC_040348	4
NC_040340	4
NC_040371	3
NC_040372	4
NC_040350	7
NC_040342	7
NC_040328	8
NC_040374	5
NC_040373	6
NC_040349	5
NC_040375	9
NC_040329	7
NC_040359	5
NC_040327	1
NC_040341	6
NC_040708	2
NC_040347	2
NC_040370	2
NC_040551	2
NC_040720	1
NC_040381	3
NC_040841	1
NC_040580	3
NC_040558	2
NC_040653	2
NC_040681	86
NC_040838	1
NC_040839	2
NC_040721	3
NC_040651	2
NC_040581	2
NC_040711	3
NC_040842	2
NC_040339	2
NC_040582	8
NC_040722	8
NC_040840	9
NC_040644	4
NC_040325	1
NC_040367	2
NC_040332	2
NC_040366	2
NC_040336	2
NC_040369	2
NC_040335	3
NC_040321	3
NC_040346	1
NC_040319	2
NC_040318	2
NC_040333	2
NC_040337	2
NC_040323	2
NC_040345	4
NC_040320	3
NC_040344	1
NC_040338	4
NC_040334	2
NC_040324	1
NC_040364	2
NC_040368	2
NC_040365	3
NC_040326	3
NC_040322	2
NC_040343	3
NC_040679	2
NC_040709	5
NC_040827	6
NC_040569	4
NC_040583	4
NC_040830	1
NC_040643	3
NC_040712	4
NC_040573	5
NC_040713	1
NC_040646	1
NC_040574	1
NC_040716	1
NC_040832	3
NC_040647	1
NC_040645	1
NC_040717	3
NC_040576	2
NC_040833	3
NC_040575	1
NC_040578	3
NC_040579	4
NC_040828	2
NC_040846	3
NC_040836	1
NC_040584	5
NC_040654	1
NC_040587	1
NC_040725	3
NC_040843	3
NC_040631	2
NC_040572	7
NC_040844	1
NC_040726	2
NC_040585	1
NC_040834	10
NC_040837	2
NC_040825	1
NC_040648	1
NC_040718	1
NC_040724	2
NC_040845	2
NC_040829	1
NC_040571	2
NC_040728	4
NC_040655	6
NC_040727	5
NC_040729	2
NC_040586	1
NC_040689	3
NC_040690	3
NC_040563	1
NC_040636	2
NC_040700	2
NC_040814	2
NC_040557	4
NC_040628	2
NC_040629	1
NC_040701	2
NC_040707	2
NC_040823	2
NC_040824	3
NC_040567	3
NC_040637	1
NC_040492	1
NC_040493	3
NC_040494	1
NC_040469	1
NC_040470	1
NC_040471	1
NC_040764	1
NC_040765	1
NC_040752	3
NC_040753	1
NC_040438	3
NC_040439	1
NC_040389	2
NC_040390	1
NC_040391	2
NC_040762	1
NC_040763	1
NC_040426	2
NC_040427	2
NC_040428	1
NC_040464	2
NC_040465	1
NC_040466	1
NC_040754	1
NC_040755	2
NC_040760	1
NC_040761	5
NC_040401	1
NC_040402	1
NC_040403	3
NC_040404	1
NC_040435	2
NC_040436	2
NC_040437	3
NC_043211	2
NC_043212	1
NC_040507	1
NC_040508	1
NC_040405	1
NC_040406	1
NC_040407	1
NC_040408	1
NC_040409	1
NC_040410	1
NC_040411	1
NC_040412	1
NC_040413	1
NC_040414	1
NC_040415	1
NC_040770	1
NC_040771	3
NC_040772	2
NC_040512	1
NC_040513	1
NC_040514	2
NC_040519	1
NC_040520	1
NC_040521	2
NC_040458	1
NC_040459	3
NC_040460	1
NC_040440	2
NC_040441	2
NC_040442	1
NC_040443	1
NC_040444	2
NC_040445	1
NC_040446	1
NC_040447	1
NC_040456	1
NC_040457	1
NC_040397	1
NC_040398	2
NC_040745	1
NC_040746	1
NC_040747	1
NC_040748	1
NC_040749	1
NC_040750	1
NC_040751	1
NC_040399	1
NC_040400	1
NC_040736	4
NC_040737	1
NC_040738	1
NC_040739	2
NC_040740	2
NC_040766	1
NC_040767	1
NC_040387	1
NC_040388	1
NC_040472	1
NC_040473	1
NC_040392	1
NC_040393	1
NC_040394	1
NC_040730	1
NC_040731	1
NC_040732	2
NC_040733	1
NC_040734	2
NC_040735	1
NC_040395	1
NC_040396	1
NC_040422	1
NC_040423	2
NC_040424	1
NC_040425	2
NC_040416	1
NC_040417	1
NC_040741	2
NC_040742	1
NC_040743	5
NC_040498	1
NC_040499	2
NC_040500	1
NC_040501	1
NC_040502	1
NC_040503	1
NC_040504	1
NC_040505	1
NC_040506	2
NC_040756	1
NC_040757	2
NC_040418	1
NC_040419	1
NC_040420	2
NC_040421	2
NC_040485	2
NC_040486	1
NC_040487	2
NC_040488	1
NC_040489	1
NC_040490	1
NC_040491	1
NC_040483	1
NC_040484	2
NC_040474	1
NC_040475	1
NC_040476	1
NC_040477	2
NC_040478	1
NC_040479	1
NC_040480	1
NC_040481	1
NC_040482	1
NC_040847	1
NC_040768	1
NC_040769	2
NC_040758	3
NC_040759	1
NC_040461	1
NC_040462	1
NC_040463	2
NC_040509	1
NC_040510	2
NC_040511	1
NC_040448	2
NC_040449	1
NC_040450	1
NC_040451	2
NC_040452	2
NC_040453	3
NC_040454	1
NC_040455	2
NC_040495	2
NC_040496	1
NC_040515	2
NC_040516	1
NC_040517	2
NC_040518	1
NC_044932	2
NC_044934	22
NC_044944	146
NC_044948	144
NC_044949	137
NC_044950	146
NC_044951	139
NC_044952	142
NC_044953	146
NC_044954	141
NC_044853	1
NC_044854	2
NC_044855	2
NC_044856	2
NC_019559	97
NC_019850	4
NC_019855	3
NC_019856	5
NC_019857	3
NC_019858	4
NC_025892	4
NC_040815	1
NC_040685	4
NC_040831	4
NC_036579	97
NC_004045	3
NC_006008	2
NC_028379	130
NC_045762	3
NC_025897	4
NC_030889	1
NC_030890	1
NC_032730	9
NC_046955	8
NC_046956	4
NC_046957	5
NC_046958	5
NC_046959	7
NC_046960	5
NC_046961	6
NC_046962	8
NC_046963	7
NC_046964	7
NC_046965	10
NC_003777	1
NC_028234	5
NC_030743	3
NC_033835	1
NC_033836	1
NC_033837	2
NC_033838	1
NC_033839	2
NC_033840	1
NC_033841	1
NC_033842	1
NC_033843	2
NC_033844	1
NC_033845	2
NC_033848	1
NC_033849	1
NC_033850	2
NC_033846	2
NC_048209	6
NC_048210	5
NC_048211	8
NC_048213	9
NC_048214	10
NC_048215	6
NC_048216	6
NC_003449	2
NC_006999	1
NC_013266	1
NC_013267	1
NC_007000	1
NC_007001	2
NC_013268	2
NC_035450	5
NC_035455	6
NC_035456	5
NC_035457	5
NC_019946	2
NC_049200	2
NC_031959	2
NC_043110	1
NC_045512	9
NC_025479	2
NC_026767	4
NC_039207	8
NC_019843	7
NC_025217	7
NC_030886	7
NC_010354	1
NC_020236	3
NC_025379	4
NC_028121	4
NC_028122	4
NC_030454	1
NC_048217	9
NC_006213	9
NC_003045	10
NC_026314	2
NC_028380	3
AC_000192	8
NC_012936	9
NC_018400	2
NC_024770	1
NC_002786	1
NC_043526	2
NC_050697	1
NC_043517	3
NC_050698	3
NC_032126	2
NC_046954	11
NC_001846	9
NC_017083	9
NC_026011	10
NC_006577	8
NC_034440	7
NC_009019	9
NC_009020	9
NC_004718	8
NC_002232	4
NC_003973	7
NC_028366	2
NC_035207	20
NC_009021	9
NC_038294	7
NC_048212	5
NC_006579	7
NC_001989	11
NC_001781	12
NC_038235	9
NC_025344	7
NC_038272	11
NC_037665	1074
NC_037666	1114
NC_037667	1249
NC_003663	191
NC_001611	191
NC_027213	204
NC_005336	139
NC_002188	237
NC_024447	266
NC_004002	149
NC_001266	119
NC_001132	110
NC_003389	143
NC_001731	157
NC_021248	325
NC_038921	3
NC_038931	24
NC_005946	100
NC_001659	125
NC_044941	136
NC_044943	130
NC_044945	143
NC_044946	141
NC_044947	137
NC_044955	137
NC_044959	142
NC_000852	384
NC_001876	23
NC_001734	25
NC_004105	203
NC_002520	258
NC_043363	1
NC_043364	1
NC_043365	4
NC_043366	2
NC_008291	209
NC_003391	209
NC_031033	207
NC_038334	1
NC_001824	108
NC_002687	249
NC_028107	28
NC_006144	24
NC_028103	23
NC_005179	134
NC_011183	132
NC_043093	1
NC_001958	22
NC_044937	345
NC_005309	316
NC_002702	22
NC_043233	4
NC_043234	2
NC_009898	386
NC_030792	29
NC_044936	25
NC_043237	1
NC_043239	2
NC_043240	1
NC_043241	1
NC_023426	274
NC_032111	197
NC_027705	18
NC_015780	185
NC_024451	217
NC_035619	21
NC_001993	242
NC_043235	374
NC_043236	1
NC_017940	105
NC_038553	282
NC_028461	106
NC_038507	94
NC_011202	27
NC_011203	27
NC_043454	3
NC_043455	1
NC_043456	8
NC_043457	1
NC_043458	1
NC_043459	2
NC_043460	3
NC_043461	2
NC_043462	2
NC_043463	1
NC_043464	3
NC_043465	3
NC_020074	22
NC_008361	117
NC_002501	22
NC_002513	28
NC_004037	25
NC_013804	142
NC_005337	131
NC_001460	24
NC_000942	18
NC_003266	35
NC_001454	23
NC_010956	35
NC_001813	20
NC_002685	18
NC_002642	154
NC_043214	2
NC_043215	1
NC_011335	128
NC_043216	2
NC_043217	1
NC_003219	2
NC_003220	5
NC_031038	208
NC_021221	31
NC_038332	35
NC_003038	205
NC_003494	112
NC_007346	495
NC_035188	120
NC_009989	12
NC_001720	29
NC_015323	35
NC_000899	34
NC_014969	36
NC_038508	1
NC_014649	999
NC_043242	3
NC_043243	5
NC_043244	4
NC_043245	7
NC_043246	1
NC_043247	2
NC_043248	1
NC_043249	4
NC_043250	1
NC_043251	4
NC_043252	47
NC_043253	2
NC_043254	48
NC_043255	11
NC_043256	8
NC_043257	5
NC_005830	40
NC_022563	147
NC_021312	430
NC_005902	155
NC_009233	130
NC_006549	106
NC_005832	91
NC_006966	168
NC_006879	26
NC_008724	340
NC_044938	140
NC_008518	162
NC_028238	186
NC_023615	183
NC_008187	120
NC_023611	183
NC_043130	1
NC_043129	237
NC_003027	157
NC_004003	150
NC_043092	1
NC_009899	356
NC_043094	1
NC_008603	339
NC_043178	1
NC_028113	32
NC_044956	137
NC_044957	130
NC_028094	517
NC_011646	26
NC_034382	34
NC_043179	1
NC_039034	95
NC_011132	21
NC_033778	97
NC_012584	18
NC_020485	26
NC_003310	191
NC_030394	112
NC_013288	240
NC_024446	297
NC_012959	26
NC_043405	8
NC_044958	144
NC_043695	1
NC_043696	1
NC_014637	565
NC_013756	311
NC_015932	28
NC_014789	245
NC_015123	11
NC_016895	29
NC_020852	255
NC_023841	52
NC_020840	56
NC_020864	247
NC_020869	25
NC_024474	37
NC_024684	20
NC_014564	36
NC_014765	214
NC_014767	239
NC_014766	249
NC_022266	24
NC_016924	182
NC_014899	26
NC_024150	23
NC_020487	31
NC_015225	34
NC_015326	292
NC_040352	3
NC_015960	179
NC_016072	1142
NC_027925	254
NC_017825	36
NC_040307	2
NC_017979	26
NC_044939	142
NC_020104	1027
NC_008030	160
NC_021249	289
NC_021247	245
NC_021246	300
NC_040311	1
NC_021901	181
NC_023613	186
NC_035460	193
NC_021333	20
NC_021858	1100
NC_022098	1424
NC_023682	2
NC_023683	2
NC_022612	23
NC_022613	26
NC_022990	20
NC_037656	125
NC_038511	390
NC_023423	446
NC_023848	135
NC_024697	392
NC_024071	2
NC_033276	2
NC_040312	2
NC_040353	2
NC_040354	3
NC_040305	2
NC_040308	4
NC_028258	4
NC_040355	2
NC_040356	2
NC_015455	23
NC_016437	23
NC_024486	33
NC_024704	1
NC_024705	1
NC_024706	1
NC_024707	2
NC_024708	1
NC_024907	2
NC_028269	27
NC_028270	30
NC_028257	24
NC_025678	18
NC_025412	321
NC_025963	135
NC_025962	22
NC_026137	2
NC_024010	1
NC_024011	3
NC_024014	1
NC_028104	97
NC_028112	237
NC_028110	212
NC_028108	243
NC_026798	2
NC_026801	1
NC_026799	1
NC_026800	1
NC_026954	1
NC_026955	1
NC_026440	1595
NC_027196	2
NC_027197	4
NC_027708	24
NC_027127	2
NC_028091	262
NC_028093	240
NC_028092	243
NC_030461	2
NC_027867	478
NC_040310	2
NC_027529	3
NC_027707	206
NC_029601	1
NC_029634	2
NC_029640	1
NC_029603	1
NC_029602	1
NC_029606	1
NC_029608	1
NC_029615	1
NC_029618	2
NC_029632	1
NC_029607	3
NC_029589	2
NC_029612	2
NC_029590	2
NC_029592	3
NC_029594	7
NC_029595	2
NC_029596	2
NC_029599	4
NC_029604	2
NC_029609	2
NC_029610	2
NC_029622	2
NC_029628	2
NC_029636	2
NC_029637	2
NC_029639	2
NC_029613	2
NC_029614	2
NC_029630	4
NC_029619	6
NC_029611	5
NC_029577	3
NC_029579	3
NC_029581	2
NC_029586	2
NC_029588	2
NC_029605	3
NC_029591	3
NC_029593	2
NC_029597	3
NC_029598	4
NC_029580	2
NC_029616	2
NC_029623	5
NC_029624	3
NC_029631	4
NC_029633	3
NC_029635	2
NC_029638	3
NC_029625	2
NC_029626	3
NC_029582	2
NC_029627	2
NC_029629	3
NC_029583	3
NC_029584	2
NC_029585	3
NC_029587	2
NC_027778	125
NC_038333	24
NC_044960	27
NC_028105	32
NC_031465	327
NC_034257	1
NC_034258	1
NC_034259	2
NC_034260	1
NC_028468	1
NC_028493	2
NC_028498	1
NC_028469	1
NC_028484	3
NC_028487	3
NC_028489	2
NC_029056	2
NC_010191	235
NC_029899	31
NC_029902	31
NC_030860	26
NC_030874	26
NC_029898	31
NC_029308	2
NC_029310	2
NC_034209	4
NC_029620	2
NC_029692	341
NC_040306	3
NC_030230	378
NC_030149	2
NC_030130	3
NC_030137	4
NC_030136	3
NC_030132	2
NC_030131	3
NC_030133	2
NC_030134	2
NC_030135	2
NC_030150	1
NC_030204	4
NC_030880	1
NC_030881	2
NC_030883	1
NC_034249	417
NC_030453	1
NC_030656	136
NC_030842	107
NC_030841	4
NC_030846	4
NC_030845	2
NC_028381	4
NC_033423	147
NC_032108	618
NC_040309	3
NC_031503	27
NC_031748	5
NC_031689	2
NC_031686	1
NC_031693	1
NC_032001	349
NC_034241	1
NC_034244	2
NC_032105	25
NC_032475	2
NC_033272	2
NC_032458	2
NC_032479	2
NC_032412	1
NC_034383	453
NC_015230	20
NC_034156	1
NC_034152	6
NC_034153	1
NC_034157	2
NC_034154	2
NC_033775	345
NC_033825	3
NC_033826	2
NC_021168	25
NC_034441	3
NC_034626	24
NC_035072	25
NC_030116	18
NC_035130	2
NC_035131	2
NC_035128	5
NC_035216	2
NC_035217	1
NC_035222	1
NC_035223	1
NC_035133	5
NC_035124	4
NC_035123	4
NC_035129	3
NC_035132	4
NC_035125	1
NC_035121	1
NC_035126	2
NC_035120	2
NC_035122	1
NC_035119	1
NC_031948	22
NC_035475	1
NC_036594	1250
NC_035464	18
NC_035468	207
NC_035469	200
NC_040612	171
NC_040313	3
NC_036582	293
NC_036596	1
NC_036601	2
NC_037060	2
NC_037057	212
NC_043128	1
NC_040316	2
NC_040315	1
NC_040314	2
NC_039032	26
NC_034834	16
NC_040811	19
NC_040577	55
NC_034974	3
NC_031137	2
NC_031140	2
NC_031143	1
NC_031219	1
NC_031223	2
NC_031286	2
NC_031289	2
NC_031290	2
NC_031296	3
NC_031297	1
NC_030751	2
NC_031310	4
NC_031311	4
NC_031315	1
NC_031322	1
NC_028793	3
NC_031319	1
NC_002200	3
NC_052230	7
NC_052231	1
NC_052925	1
NC_052926	1
NC_052927	1
NC_052928	2
NC_052929	1
NC_052931	2
NC_052680	1
NC_052681	1
NC_052682	2
NC_052683	1
NC_052684	1
NC_052685	1
NC_052686	1
NC_044942	135
NC_003977	2
NC_038882	2
